contact_id,account_id
CO34p00001kT961AACID,AC14p00001jjvgNAAQID
CO31a00000fwad8AAAID,AC11a00000ggRTHAA2ID
CO31P00001CvYKeQANID,AC11a00000hG0B6AAKID
CO34p00001iZPBdAAOID,AC11a00000hIIqDAAWID
CO31a00000nwYpfAAEID,AC11a00000kscHmAAIID
CO31P0000134XsuQAEID,AC11a00000hGnYiAAKID
CO31P000012kPzdQAEID,AC11a00000cJVVCAA4ID
CO31a000010cxc9AAAID,AC11a00000ta2MjAAIID
CO31P000015aXbUQAUID,AC11a00000q6ZwVAAUID
CO34p00001kDuLOAA0ID,AC11a00000cJKh4AAGID
CO31P000017b99yQAAID,AC11a00000hGoLzAAKID
CO31P000015J6HzQAKID,AC11a00000nbKbeAAEID
CO31P000014A5o1QACID,AC11P00000xtud0QAAID
CO34p00001mvhNwAAIID,AC11a00000ksdYIAAYID
CO31a000011OTzwAAGID,AC11a00000vWsnDAASID
CO31P000018BRg8QAGID,AC11P00000zTvtDQASID
CO34p00001mcVEbAAMID,AC14p00001llqNeAAIID
CO34p00001mvCybAAEID,AC14p00001mqXbDAAUID
CO34p00001kEbhBAASID,AC14p00001kaN9CAAUID
CO31P000019uuNhQAIID,AC11a00000reMWmAAMID
CO31P000012P42fQACID,AC11a00000hGlU5AAKID
CO31a00000oXZMaAAOID,AC11a00000MqHLYAA3ID
CO31P000019UM9WQAWID,AC11P00000zBLkPQAWID
CO31a00000mj73JAAQID,AC11a00000ksuJLAAYID
CO31P000015yMPxQAMID,AC11P00000zBLvsQAGID
CO31P000013dxOeQAIID,AC11a00000hGqfmAACID
CO31a00000lkgKCAAYID,AC11a00000jwSITAA2ID
CO31P000016qTOrQAMID,AC11a00000hIJSaAAOID
CO31P00001DRtOBQA1ID,AC11P0000147d85QAAID
CO31a00000hJeB6AAKID,AC11P000014pBcVQAUID
CO34p00001mfGBhAAMID,AC14p00001moLbIAAUID
CO31P000014cdR8QAIID,AC11a00000cJ42KAASID
CO34p00001n9pCdAAIID,AC14p00001n4KLLAA2ID
CO34p00001mcqgXAAQID,AC11a00000hGo8qAACID
CO31a00000kjxTGAAYID,AC11P00000zTts0QACID
CO31a00000hKheBAASID,AC11a00000hGkLQAA0ID
CO31a00000rjLqnAAEID,AC11a00000oVsJDAA0ID
CO34p00001m2XudAAEID,AC11a00000cJ92KAASID
CO31a000011OVggAAGID,AC14p00001kGcjFAASID
CO34p00001kUcVfAAKID,AC11a00000pTnvlAACID
CO34p00001nCsB8AAKID,AC11a00000kt8fXAAQID
CO31P000019wRaZQAUID,AC11a00000hGPEBAA4ID
CO34p00001mwaVxAAIID,AC14p00001mrLgEAAUID
CO31P000015yHR0QAMID,AC11P00000zTh8EQASID
CO31a00000w3wT6AAIID,AC11a00000Ll0aIAARID
CO31P000019KkZHQA0ID,AC11a00000cJ0LRAA0ID
CO31P00001AbMSfQANID,AC11a00000hGlk8AACID
CO31P00001CMFnoQAHID,AC11P00000xMDXVQA4ID
CO34p00001fo4gBAAQID,AC11a00000cJKhiAAGID
CO34p00001mwMk2AAEID,AC11a00000gULULAA4ID
CO34p00001gQJYvAAOID,AC11a00000wLne0AACID
CO31P000015Io98QACID,AC11a00000hGoNbAAKID
CO31P000014qyCIQAYID,AC11a00000VpZG4AANID
CO31a000011P5OTAA0ID,AC11a00000ghGtoAAEID
CO31a00000kkDseAAEID,AC11a00000jPBYXAA4ID
CO31P000015xGIIQA2ID,AC11a00000jN8wOAASID
CO31P000018tfYeQAIID,AC11a00000nbJICAA2ID
CO34p00001m3sm0AAAID,AC11a00000mpdYBAAYID
CO31P000015KNbtQAGID,AC11a00000cJKf4AAGID
CO31a00000sTWSwAAOID,AC11a00000cJ2egAACID
CO34p00001i1kUHAAYID,AC14p00001j1tdHAAQID
CO31P000015L9HTQA0ID,AC11P00000xwazLQAQID
CO31P000018ADl3QAGID,AC11a00000hH4WwAAKID
CO31P000014BSSbQAOID,AC11a00000kNkqkAACID
CO31P000013fmlFQAQID,AC11a00000krKUlAAMID
CO31a00000mj3NuAAIID,AC11a00000hFynJAASID
CO31P00001Ae1KAQAZID,AC11P00000zBLkPQAWID
CO34p00001idkeKAAQID,AC11a00000ksgjNAAQID
CO34p00001m3gTIAAYID,AC11a00000ksbHnAAIID
CO34p00001gQCOrAAOID,AC11P00000zTu7aQACID
CO34p00001mg2zJAAQID,AC11a00000sXUtzAAGID
CO34p00001fmdXDAAYID,AC11a00000cJ3lxAACID
CO31P00001Ad6ExQAJID,AC11a00000cqF7DAAUID
CO34p00001gzYdBAAUID,AC11a00000ggRQNAA2ID
CO31P000013duBBQAYID,AC14p00001jvEXfAAMID
CO31P000012JHkEQAWID,AC11a00000cnJBKAA2ID
CO34p00001kTeAmAAKID,AC11a00000vVBdbAAGID
CO34p00001f5XnlAAEID,AC11a00000hG8EcAAKID
CO34p00001jRCqJAAWID,AC11P0000136bcQQAQID
CO34p00001gymCQAAYID,AC11a00000vVBdbAAGID
CO31a00000cZmQcAAKID,AC11P000013uhiAQAQID
CO31P00001B5H4KQAVID,AC11P00000zTy0SQASID
CO31P000019TiXPQA0ID,AC11a00000cJIOKAA4ID
CO34p00001gxAk3AAEID,AC11P00000z9hU8QAIID
CO31P00001ErByKQAVID,AC11a00000kt8fXAAQID
CO31P00001ErUr3QAFID,AC11a00000nZdtWAASID
CO31P000019viW7QAIID,AC11a00000ghxw9AAAID
CO34p00001m1ruLAAQID,AC11P00000zU0cZQASID
CO34p00001i4WqdAAEID,AC11a00000gULMlAAOID
CO34p00001idHfHAAUID,AC11a00000hIR0iAAGID
CO31a00000llZcVAAUID,AC11a00000kNlM1AAKID
CO34p00001mcrASAAYID,AC11a00000VqAJ0AANID
CO34p00001mctENAAYID,AC11a00000uUwpWAASID
CO34p00001mtW5OAAUID,AC11a00000hFxI5AAKID
CO31a00000cZTfQAAWID,AC11a00000cJCQnAAOID
CO34p00001gPflbAACID,AC11P00000zBenmQACID
CO31P000016dPGFQA2ID,AC14p00001i4QE3AAMID
CO31a00000z9M9cAAEID,AC11a00000ksPBVAA2ID
CO31P0000178gROQAYID,AC11a00000ktBWxAAMID
CO34p00001m4HekAAEID,AC11P00000zTsWWQA0ID
CO31a00000yPD0UAAWID,AC11a00000q6n7dAAAID
CO31a00000hlbRSAAYID,AC11a00000hIRfqAAGID
CO34p00001hAMMXAA4ID,AC14p00001iUVKrAAOID
CO31a000010cS6xAAEID,AC11a00000vVZwYAAWID
CO34p00001fpYouAAEID,AC11P000014oNt2QAEID
CO31a00000xKEGUAA4ID,AC11a00000p9kJMAAYID
CO31a00000hldjvAAAID,AC11P000013fXOCQA2ID
CO34p00001gvz8wAAAID,AC11P00000zU5xeQACID
CO34p00001fnPpBAAUID,AC11a00000lnq9SAAQID
CO34p00001jDiR6AAKID,AC11P00000yDmHjQAKID
CO31a00000hKsCPAA0ID,AC11a00000hGmjaAACID
CO31P000014BPOlQAOID,AC11a00000cJ0BlAAKID
CO31P00001CduS7QAJID,AC11P000013sha0QAAID
CO31P000014q7eMQAQID,AC11a00000nbMfSAAUID
CO34p00001m3XDZAA2ID,AC11a00000mpdYBAAYID
CO34p00001megEOAAYID,AC11a00000moBPPAA2ID
CO34p00001jDlMsAAKID,AC11a00000ksuOaAAIID
CO31P00001Ac46rQABID,AC11a00000p9EofAAEID
CO31P00001DQOfuQAHID,AC11a00000lmzktAAAID
CO31P000013e0hbQAAID,AC11a00000cIzOFAA0ID
CO31P000012lwQ5QAIID,AC11a00000cJ25NAASID
CO31P0000134kdJQAQID,AC11a00000hGI7iAAGID
CO31P00001DTAYFQA5ID,AC11a00000cJVVCAA4ID
CO34p00001gy0XdAAIID,AC11a00000hGnx9AACID
CO34p00001h9XaGAAUID,AC11a00000ghUd6AAEID
CO31P000018Clz8QACID,AC11P00000zSYR2QAOID
CO31P000013epRxQAIID,AC11a00000hGRI4AAOID
CO34p00001fn8unAAAID,AC11a00000mO76hAACID
CO34p00001f61sXAAQID,AC11a00000cn6z9AAAID
CO34p00001oRpVQAA0ID,AC11a00000hISxQAAWID
CO34p00001mdRmtAAEID,AC11P000010ei7eQAAID
CO31P000016rAKUQA2ID,AC11a00000cJAkKAAWID
CO31P000015KNduQAGID,AC11a00000cJKf4AAGID
CO34p00001jBYFgAAOID,AC14p00001iTETrAAOID
CO34p00001kCkrYAASID,AC11P00000yDmHjQAKID
CO31a00000hJieJAASID,AC11a00000hFx76AACID
CO34p00001m4QK0AAMID,AC11a00000ieDcOAAUID
CO31a00000pcbVsAAIID,AC11a00000mrbq4AAAID
CO34p00001f5lTJAAYID,AC11a00000eadBbAAIID
CO34p00001mtHNMAA2ID,AC11a00000oX4NOAA0ID
CO34p00001m32CfAAIID,AC14p00001lkghJAAQID
CO34p00001kUP0vAAGID,AC11a00000nYBI5AAOID
CO34p00001fnLhBAAUID,AC11a00000cn6z9AAAID
CO31P00001Adl12QABID,AC11a00000ksgCEAAYID
CO31a00000f1TAtAAMID,AC11a00000cpE46AAEID
CO31a00000yRSIgAAOID,AC11a00000hGktXAASID
CO31P000015xhn8QAAID,AC11a00000hIWoUAAWID
CO34p00001i27BdAAIID,AC11P00000z9PfNQAUID
CO31a00000mj6q5AAAID,AC11a00000ksu9GAAQID
CO31P000019SGODQA4ID,AC11P0000105T8zQAEID
CO31a00000sUbcMAASID,AC11a00000cn81XAAQID
CO31a00000mjNsSAAUID,AC11P000012CUv4QAGID
CO31P000018A01eQACID,AC11a00000ksaKCAAYID
CO34p00001jRRyiAAGID,AC11a00000hGoLzAAKID
CO34p00001iZM34AAGID,AC11a00000cJKh4AAGID
CO31a00000hKhbHAASID,AC11a00000hGkIqAAKID
CO31P00001BjeDFQAZID,AC11a00000nbkYxAAIID
CO34p00001f5uBpAAIID,AC11P000010c9TJQAYID
CO34p00001gQmZhAAKID,AC11a00000hG5RyAAKID
CO31P000016QgS2QAKID,AC11a00000ln3g5AAAID
CO31a00000kBvUQAA0ID,AC11a00000ea4biAAAID
CO34p00001gvmYRAAYID,AC14p00001i4APEAA2ID
CO31P00001B5Z0RQAVID,AC11a00000sxqENAAYID
CO34p00001fpn1wAAAID,AC11a00000ghkqSAAQID
CO34p00001fn7zQAAQID,AC11a00000cn6z9AAAID
CO31P000019xuxqQAAID,AC11a00000MqHLYAA3ID
CO31a00000mUfd7AACID,AC11a00000cJ0TlAAKID
CO31P00001B7W7CQAVID,AC11P00000zTu64QACID
CO34p00001nAdk6AACID,AC11a00000sXVgtAAGID
CO31P0000134N8JQAUID,AC11a00000cJSCkAAOID
CO34p00001muy58AAAID,AC14p00001kbrlYAAQID
CO34p00001mv06lAAAID,AC14p00001j3FXbAAMID
CO34p00001jDmMFAA0ID,AC11a00000SWpa0AADID
CO34p00001jDmOdAAKID,AC11a00000SWpa0AADID
CO34p00001nZ8AQAA0ID,AC11a00000qacWRAAYID
CO34p00001n9ntLAAQID,AC11a00000hG6CtAAKID
CO31P000015Is0UQASID,AC11a00000LkCyUAAVID
CO34p00001kE8J1AAKID,AC14p00001hwnkZAAQID
CO34p00001kDHJxAAOID,AC11a000003SGoUAAWID
CO34p00001muy0wAAAID,AC11a00000ggRTHAA2ID
CO34p00001mx3IKAAYID,AC14p00001n4Co5AAEID
CO31P00001DASjsQAHID,AC11a00000hGqfmAACID
CO34p00001gyPm2AAEID,AC11a00000cJLGxAAOID
CO34p00001ia5T3AAIID,AC11a00000oW2jzAACID
CO34p00001mfupgAAAID,AC14p00001momBMAAYID
CO31P000012QGstQAGID,AC11a00000hGkGzAAKID
CO31P000019wJCCQA2ID,AC11a000003SGoUAAWID
CO31P00001AatoKQARID,AC11P000012DohXQASID
CO34p00001mvaGEAAYID,AC11a00000jN8khAACID
CO34p00001mdlSqAAIID,AC11a00000pSb8gAACID
CO34p00001h9I1VAAUID,AC14p00001iBpFsAAKID
CO34p00001m2mM2AAIID,AC14p00001lkWxOAAUID
CO34p00001ic7CzAAIID,AC14p00001kFmvcAACID
CO34p00001mfbMaAAIID,AC11P000010c9TJQAYID
CO31P00001Er67JQARID,AC11a00000lnSQ9AAMID
CO31P000018tSGnQAMID,AC11P00000zBenmQACID
CO34p00001idM9nAAEID,AC11a00000cJ0HjAAKID
CO31a00000zD64GAASID,AC11a00000cJ2ueAACID
CO34p00001njxv3AAAID,AC11P000013tUhhQAEID
CO34p00001mcqPWAAYID,AC11a00000mpdYBAAYID
CO34p00001mfm6IAAQID,AC11a00000mo0J1AAIID
CO34p00001idm2mAAAID,AC11a00000ggmQ7AAIID
CO34p00001kV0qRAASID,AC11P00000xwRdZQAUID
CO31P000016R1DuQAKID,AC11a00000mo21KAAQID
CO31P00001AbYbPQAVID,AC11P000014kTNoQAMID
CO31P00001CMJWYQA5ID,AC11a000003SGoUAAWID
CO34p00001kB9tTAASID,AC14p00001hZ0lnAACID
CO34p00001gylbpAAAID,AC14p00001i7894AAAID
CO34p00001nBtsVAASID,AC11a00000sHN5WAAWID
CO34p00001mg2qWAAQID,AC11a00000nZnwCAASID
CO34p00001mvlMmAAIID,AC11a00000hFx3OAASID
CO31a00000hKmD1AAKID,AC11a00000hGnY4AAKID
CO31a00000zqiyBAAQID,AC11a00000uVS3mAAGID
CO31P000015vRBaQAMID,AC11a00000ec1qSAAQID
CO31P000015vFjkQAEID,AC11P00000xjuORQAYID
CO31a00000mUfcdAACID,AC11P000011NC6VQAWID
CO31P000016O0uGQASID,AC11P00000zTueyQACID
CO31P00001DULIiQAPID,AC11a00000ksby6AAAID
CO34p00001gxhUFAAYID,AC11a00000cJ0rhAACID
CO34p00001fn2JwAAIID,AC11a00000cJGKAAA4ID
CO31P000015KB1TQAWID,AC11a00000cn6z3AAAID
CO31P00001DRyZfQALID,AC11P000013ue5IQAQID
CO31P00001B6y6rQABID,AC11a00000eZllMAASID
CO34p00001gxR9SAAUID,AC11a00000ieDy0AAEID
CO34p00001gyu4LAAQID,AC11a00000cJIROAA4ID
CO31P000013gK4pQAEID,AC11a00000cJ0f3AACID
CO31P000016pEQFQA2ID,AC11a00000hGoLzAAKID
CO31P000017ZOgcQAGID,AC11a00000hIInhAAGID
CO31a00000cZZxvAAGID,AC11a00000cJHbrAAGID
CO31a000010bXBdAAMID,AC11a00000cJAkKAAWID
CO31a00000rk1euAAAID,AC11a00000VqAJ0AANID
CO34p00001mvlf4AAAID,AC11a00000cJBhTAAWID
CO34p00001mumTHAAYID,AC11P000011NUOMQA4ID
CO31P000015yfPhQAIID,AC11P00000zU2K4QAKID
CO31P000017Y7r0QACID,AC11P00000zVn5LQASID
CO31a00000z9UOZAA2ID,AC11a00000mLXrYAAWID
CO31P00001CLYwhQAHID,AC11a00000cqF7DAAUID
CO31P00001CepxpQABID,AC11a00000MrHmmAAFID
CO31a00000X0fYuAAJID,AC11a00000Ym6bYAARID
CO34p00001kDDf6AAGID,AC11a00000sUYAGAA4ID
CO34p00001mcTlQAAUID,AC11a00000rAJeEAAWID
CO31a00000p6bANAAYID,AC11a00000hGOxwAAGID
CO31P00001B68peQABID,AC11a00000ieDbkAAEID
CO31P00001BkttKQARID,AC11a00000vWoYAAA0ID
CO31a00000tbeWXAAYID,AC11a00000hIIeGAAWID
CO31P000019TlKqQAKID,AC11a00000cJ0LRAA0ID
CO31P000016RJfHQAWID,AC11a00000ksPXcAAMID
CO31P00001B6t6ZQARID,AC11a00000ksPjmAAEID
CO31a00000z95NBAAYID,AC11a00000hH04jAACID
CO31a00000uGSbGAAWID,AC11a00000hIIxDAAWID
CO34p00001kUZq6AAGID,AC11a00000p9Ew1AAEID
CO31P000012lVVUQA2ID,AC11P00000xJzB9QAKID
CO34p00001grB7uAAEID,AC11a00000jOyFXAA0ID
CO31a00000zBtSaAAKID,AC11a00000hGkJoAAKID
CO31P0000135S5WQAUID,AC11a00000hGkBLAA0ID
CO31a000011PChoAAGID,AC11a00000wLmbCAASID
CO34p00001kS38dAACID,AC11a00000hH3DoAAKID
CO31P000018CPQvQAOID,AC11P00000xwPn9QAEID
CO31P000019wkm0QAAID,AC11a00000sGqEbAAKID
CO31a00000hJm79AACID,AC11a00000hG0i5AACID
CO34p00001fyA8sAAEID,AC11P00000xhXeWQAUID
CO34p00001m4PZNAA2ID,AC11P00000xK5NDQA0ID
CO34p00001m3Wj7AAEID,AC11a00000cJJqoAAGID
CO31P000015LCq8QAGID,AC11a00000cIzHJAA0ID
CO34p00001m4CC5AAMID,AC14p00001llPRXAA2ID
CO34p00001mtWPXAA2ID,AC11a00000cJIOtAAOID
CO34p00001m1cF7AAIID,AC11P000014kTNoQAMID
CO34p00001i2n0hAAAID,AC11a00000sUYdDAAWID
CO31P000012OS7zQAGID,AC11a00000vWoL6AAKID
CO31a00000hIs50AACID,AC11a00000ghXMMAA2ID
CO31a00000s28hsAAAID,AC11P00000zU0LLQA0ID
CO34p00001mfEb4AAEID,AC14p00001moKRZAA2ID
CO31a00000vcBvMAAUID,AC11a00000lq4HhAAIID
CO31a00000wXMBaAAOID,AC11a00000XoMmfAAFID
CO31P000015cXigQAEID,AC11P00000z8CAmQAMID
CO31P000016bfuXQAQID,AC11a00000p9kPAAAYID
CO31a00000xLVa0AAGID,AC11a00000sxq7gAAAID
CO34p00001mdGHPAA2ID,AC11a00000cJIROAA4ID
CO34p00001fxHGcAAMID,AC11a00000eYfRsAAKID
CO34p00001mfuFbAAIID,AC14p00001lisDRAAYID
CO34p00001jSHAmAAOID,AC11a00000kt8fXAAQID
CO31P000013gxFcQAIID,AC11P00000xjuORQAYID
CO34p00001m2pvIAAQID,AC11a00000gfitOAAQID
CO34p00001fnPDOAA2ID,AC11a00000cJ0HjAAKID
CO31P00001CtayhQABID,AC11a00000ggbP3AAIID
CO31P000012lfxWQAQID,AC11P00000xK64ZQASID
CO31P000015v5lrQAAID,AC11a00000ktBrCAAUID
CO31P00001B718AQARID,AC11P0000133Td7QAEID
CO31P00001CwpXpQAJID,AC11P000014mVr2QAEID
CO34p00001f6APwAAMID,AC11a00000gfNBxAAMID
CO31a00000mimraAAAID,AC11a00000ksedsAAAID
CO31a00000tdFE1AAMID,AC11a00000q6a5gAAAID
CO31a00000sRffcAACID,AC11P000012WGeWQAWID
CO34p00001m1dYhAAIID,AC11a00000cJ2dYAASID
CO34p00001mtHLFAA2ID,AC14p00001mpMp3AAEID
CO34p00001fmyHOAAYID,AC11P00000zTtkKQASID
CO34p00001kV37qAACID,AC14p00001kchsRAAQID
CO34p00001iZNOqAAOID,AC11a00000vX1vUAASID
CO34p00001m3XDcAAMID,AC11a00000mpdYBAAYID
CO31a000011PfrMAASID,AC11a00000tZglSAASID
CO31P00001DAJqwQAHID,AC11P00000zTwKbQAKID
CO31a00000uCmIgAAKID,AC11a00000krppTAAQID
CO31P000019U4JRQA0ID,AC11a00000cJSg1AAGID
CO34p00001m3VxDAAUID,AC11P00000zBenMQASID
CO31P000018AGjFQAWID,AC11a00000hGmnrAACID
CO31P000016OHLUQA4ID,AC11a00000rCAT7AAOID
CO31P000016OIezQAGID,AC11P00000yEWG5QAOID
CO31P000015yDZXQA2ID,AC11P00000zTfV0QAKID
CO34p00001m2LZyAAMID,AC11a00000q6kykAAAID
CO31P00001DA66CQATID,AC11P00001057trQAAID
CO31a00000vb2HaAAIID,AC11P00000zTEPMQA4ID
CO31P000016pFAaQAMID,AC11P00000zU0P6QAKID
CO31a00000zpt6lAAAID,AC11a00000uUtmpAACID
CO31a00000vcCUKAA2ID,AC11a00000rcoLpAAIID
CO34p00001kShklAACID,AC14p00001kbcilAAAID
CO31P000016bedsQAAID,AC11P000013vCjHQAUID
CO31a00000cZXNBAA4ID,AC11a00000cJFfHAAWID
CO31P000016eAaJQAUID,AC11a00000hGmrUAASID
CO31a00000pfHT4AAMID,AC11a00000lovoKAAQID
CO31a00000cZIXnAAOID,AC11a00000cJ2KlAAKID
CO34p00001mfGTpAAMID,AC14p00001moLmYAAUID
CO31P000016dwjpQAAID,AC11P0000105ZAnQAMID
CO31P000014Cs5QQASID,AC11P00000xKnwFQASID
CO31a00000hJjE7AAKID,AC11a00000hFxhEAASID
CO31P000019xZRIQA2ID,AC11P00000z9PfNQAUID
CO31P000012RHF2QAOID,AC11a00000ghXNTAA2ID
CO31a00000kBrktAACID,AC11a00000ea4biAAAID
CO34p00001gygQhAAIID,AC11a00000cJ0DSAA0ID
CO31P000014cX1AQAUID,AC14p00001jvEXfAAMID
CO31P000015J6cxQACID,AC11a00000cJ4xlAACID
CO31P000015JCO6QAOID,AC11a00000ebsqmAAAID
CO31P000015MnkcQACID,AC11a00000jxfOSAAYID
CO31P000013erRYQAYID,AC11a00000cJSm9AAGID
CO34p00001mcqKWAAYID,AC14p00001j0lhXAAQID
CO34p00001nDaVXAA0ID,AC11a00000reMWmAAMID
CO31P000014BD7OQAWID,AC11a00000cJHJ9AAOID
CO31P0000138VtDQAUID,AC11a00000cJ2Y9AAKID
CO31P000016aX4pQAEID,AC11P00000zVn5LQASID
CO31a00000miiURAAYID,AC11a00000ksaXLAAYID
CO31P000012m7JjQAIID,AC11a00000cJENUAA4ID
CO34p00001kVU4DAAWID,AC11a00000ksbHnAAIID
CO34p00001kUPrCAAWID,AC14p00001kcty9AAAID
CO31P000016bGOFQA2ID,AC11a00000pSgKSAA0ID
CO31P00001DSzeaQADID,AC11a00000kMrqLAASID
CO34p00001f5VGjAAMID,AC14p00001gV6pkAACID
CO31a000011PEhHAAWID,AC11a00000wLne0AACID
CO31P000012mtvAQAQID,AC11P00000xJlNbQAKID
CO31a00000xmD7wAAEID,AC11a00000tZhdiAACID
CO34p00001f5SsWAAUID,AC14p00001gV4YkAAKID
CO31P000015LCq9QAGID,AC11a00000cIzHJAA0ID
CO31P000012lCSkQAMID,AC11P00000xJlExQAKID
CO31a000011OfYVAA0ID,AC11a00000vX2BmAAKID
CO31P000018AGiCQAWID,AC11a00000hGmnrAACID
CO34p00001mwNhDAAUID,AC11P00000yDsaBQASID
CO31a00000cZIrEAAWID,AC11a00000cJ2brAACID
CO31a000010cQDqAAMID,AC11a00000vVYwUAAWID
CO31a00000hKm10AACID,AC11a00000cJHEOAA4ID
CO31P000016qTnhQAEID,AC11a00000gUM9YAAWID
CO34p00001n9n5yAAAID,AC11a00000mo83BAAQID
CO31P000013gqmTQAQID,AC11a00000hIIatAAGID
CO31P000015b6CaQAIID,AC11a00000hGlqkAACID
CO31P000019uPCfQAMID,AC11a00000kt8l1AAAID
CO34p00001jEFWYAA4ID,AC11a00000kt9D6AAIID
CO34p00001kTiFFAA0ID,AC11P00000xwRRZQA2ID
CO34p00001h9PWWAA2ID,AC11a00000ggBT1AAMID
CO34p00001f5PkVAAUID,AC11P00000z9QpYQAUID
CO34p00001jR7VwAAKID,AC11P00000z9YtvQAEID
CO31a00000zq2WmAAIID,AC11a00000uV06xAACID
CO34p00001kS2XvAAKID,AC11a00000jN94NAASID
CO31P000018tfWOQAYID,AC11a00000nbJICAA2ID
CO31P000016O6aYQASID,AC11a00000hGqqLAASID
CO34p00001m1eCNAAYID,AC11a00000ksOt2AAEID
CO34p00001kUczkAACID,AC11a00000cJ4GcAAKID
CO31a00000aXHzJAAWID,AC11a00000bBalnAACID
CO31P000016dniKQAQID,AC11P0000105T8zQAEID
CO31P000016QMNpQAOID,AC11a00000vVYwUAAWID
CO31P00001CuQ3VQAVID,AC11P000014kWvfQAEID
CO31P0000178X91QAEID,AC11a00000cJSCeAAOID
CO31P000018CRpEQAWID,AC14p00001llPFnAAMID
CO31P00001CcQRxQANID,AC11a00000hIRxWAAWID
CO31P00001AaqGiQAJID,AC11P00000zU1RKQA0ID
CO31a00000uFAzfAAGID,AC11a00000pAP16AAGID
CO34p00001fVDoyAAGID,AC11P00000xKOa4QAGID
CO31P000012IbuZQASID,AC11a00000gfN3yAAEID
CO34p00001fV9qcAACID,AC11P000011OEv8QAGID
CO31P00001CvkgCQARID,AC11P000014lfMrQAIID
CO34p00001grBASAA2ID,AC11a00000gfxY3AAIID
CO34p00001fnTHrAAMID,AC11a00000uUaGBAA0ID
CO34p00001kT24WAASID,AC11a00000sGLBUAA4ID
CO31a00000cZX9sAAGID,AC11a00000cJFU9AAOID
CO31P000018w7gaQAAID,AC11P00000xK4tPQASID
CO34p00001gwDgeAAEID,AC11a00000kN2C9AAKID
CO31P00001DABmRQAXID,AC11a00000hGmG0AAKID
CO31P00001ErOfaQAFID,AC11P00000zU13YQASID
CO34p00001kU9xSAASID,AC11P00000xK4BkQAKID
CO31P00001COOLXQA5ID,AC11P00000xk423QAAID
CO31a00000dfec0AAAID,AC11a00000p9EofAAEID
CO34p00001icKmiAAEID,AC11a00000vWzyZAASID
CO31P000019xmZLQAYID,AC11a00000ifmj1AAAID
CO34p00001f5LQjAAMID,AC11a00000rALKWAA4ID
CO31P00001Ab6O2QAJID,AC11a00000eafQbAAIID
CO31a00000v0HLPAA2ID,AC11a00000cJSCeAAOID
CO31P000015xB2LQAUID,AC11a00000cJBnCAAWID
CO31P000015xhwjQAAID,AC11a00000cJBnCAAWID
CO34p00001naCKZAA2ID,AC11a00000gfj3LAAQID
CO31P000015ykIbQAIID,AC11a00000hFyJcAAKID
CO34p00001nAKiTAAWID,AC14p00001j0RzRAAUID
CO31P00001DD6jpQADID,AC11a00000gfxkYAAQID
CO31P000016bCoVQAUID,AC11P00000xttGrQAIID
CO34p00001ieM3OAAUID,AC11a00000cJ0txAACID
CO34p00001m3jeJAAQID,AC11a00000cJ1CSAA0ID
CO31a00000s6sJwAAIID,AC11a00000ggmO2AAIID
CO34p00001mwMckAAEID,AC14p00001i3p8AAAQID
CO34p00001kV2z3AACID,AC11P0000133S26QAEID
CO31a00000sRfLWAA0ID,AC11a00000cJKhiAAGID
CO31P000016qG8yQAEID,AC11P00000zTgYPQA0ID
CO31P00001BmBVqQANID,AC11a00000q6bAgAAIID
CO31P000013eFwaQAEID,AC11a00000cJSPAAA4ID
CO31P0000136kCZQAYID,AC14p00001ljVSUAA2ID
CO31P0000135emJQAQID,AC11a00000gT5VDAA0ID
CO31a00000wWHw9AAGID,AC11a00000cJBsqAAGID
CO31a00000cZmGRAA0ID,AC11a00000cJSUGAA4ID
CO31P00001Erf77QABID,AC11a00000cJ2Z7AAKID
CO31a00000qRSRQAA4ID,AC11a00000nbkYxAAIID
CO34p00001nkzFUAAYID,AC11a00000rA9LTAA0ID
CO31P000016OHAYQA4ID,AC11a00000t1d6ZAAQID
CO31a00000s1cFqAAIID,AC11a00000ktAyqAAEID
CO31P000016eGiuQAEID,AC14p00001nRu8WAASID
CO34p00001mfEEBAA2ID,AC11a00000rA9LTAA0ID
CO31P000014DCL1QAOID,AC11a00000gT5JgAAKID
CO31P000012mIBBQA2ID,AC11a00000ksg9ZAAQID
CO31P00001DTcxJQATID,AC14p00001kb9ooAAAID
CO31P000016pJvbQAEID,AC11a00000ggnQPAAYID
CO34p00001kUb0xAACID,AC14p00001hZ0vYAASID
CO31P000016OJ6KQAWID,AC11a00000cJ8wCAASID
CO31P00001BnBERQA3ID,AC11a00000hGldgAACID
CO31a00000dfeeGAAQID,AC11a00000cqkrVAAQID
CO34p00001fphSJAAYID,AC11a00000kt8AAAAYID
CO34p00001na0H4AAIID,AC11a00000lr8rTAAQID
CO31a00000xkYzXAAUID,AC11a00000ghxyPAAQID
CO34p00001kVUiiAAGID,AC14p00001ljNjfAAEID
CO34p00001h8lz1AAAID,AC11a00000t0CQyAAMID
CO34p00001m3jNRAAYID,AC11a00000mpXpUAAUID
CO34p00001kVpxLAASID,AC14p00001lituNAAQID
CO31P000015MFMhQAOID,AC11a00000cJ1CSAA0ID
CO34p00001fnb9OAAQID,AC11a00000hG5c2AACID
CO34p00001ibxI9AAIID,AC11P0000106DzgQAEID
CO31a00000hJooAAASID,AC11a00000hG3U4AAKID
