marketing_touchpoint_id,channel_name,contact_id,marketing_touchpoint_date
MKv4p00000d9DblAAEID,Event,CO31a00000s7EygAAEID,2020-06-17T20:07:29Z
MKv4p00000d9DMNAA2ID,Event,CO31P000014rYxMQAUID,2020-06-17T18:49:11Z
MKv4p00000d9khGAAQID,Event,CO34p00001fo4xvAAAID,2020-07-01T00:01:31Z
MKv4p00000d9kwuAAAID,Event,CO31a00000lm8mZAAQID,2020-07-01T00:40:29Z
MKv4p00000d9kwpAAAID,Event,CO34p00001fo4wyAAAID,2020-07-01T00:40:17Z
MKv4p00000d9kl3AAAID,Event,CO34p00001fpldeAAAID,2020-07-01T00:10:49Z
MKv4p00000d9l2yAAAID,Event,CO31a00000s7EygAAEID,2020-07-01T01:02:24Z
MKv4p00000d9l3wAAAID,Event,CO34p00001fo4r7AAAID,2020-07-01T01:07:21Z
MKv4p00000d9kaVAAQID,Event,CO31P00001DRXUpQAPID,2020-06-30T23:48:16Z
MKv4p00000d9lVXAAYID,Event,CO31P000018AQGiQAOID,2020-07-01T02:12:19Z
MKv4p00000d9l0OAAQID,Event,CO31P00001AdS3qQAFID,2020-07-01T01:05:17Z
MKv4p00000iiSEGAA2ID,Adwords,CO34p00001iZH37AAGID,2021-06-18T17:11:58Z
MKv4p00000jPRjtAAGID,Adwords,CO34p00001muR4SAAUID,2021-07-13T14:31:29Z
MKv4p00000ckyvzAAAID,Webinar,CO31P00001ErEQFQA3ID,2020-07-28T15:33:02Z
MKv4p00000gngMrAAIID,Webinar,CO31P000015dBDcQAMID,2021-01-23T21:24:49Z
MKv4p00000cla1xAAAID,Webinar,CO34p00001fmi1YAAQID,2020-08-06T14:51:11Z
MKv4p00000gngMhAAIID,Webinar,CO31P00001D9ponQABID,2021-01-23T21:24:49Z
MKv4p00000gngMgAAIID,Webinar,CO31P00001CvdKeQAJID,2021-01-23T21:24:49Z
MKv4p00000gngMFAAYID,Webinar,CO31P000018tSJXQA2ID,2021-01-23T21:24:49Z
MKv4p00000gngMEAAYID,Webinar,CO31P00001BlEBLQA3ID,2021-01-23T21:24:49Z
MKv4p00000eYMAPAA4ID,Event,CO34p00001gr7BxAAIID,2020-09-01T20:00:24Z
MKv4p00000eYMOqAAOID,Event,CO34p00001gr7EPAAYID,2020-09-01T20:20:29Z
MKv4p00000f5QdnAAEID,Event,CO31a00000bWwNRAA0ID,2020-10-07T17:37:48Z
MKv4p00000f6PntAAEID,Event,CO31P000015xyvlQAAID,2020-10-15T20:25:00Z
MKv4p00000f6PCxAAMID,Event,CO34p00001fplt9AAAID,2020-10-16T17:05:39Z
MKv4p00000f6P97AAEID,Event,CO34p00001gyQ8DAAUID,2020-10-16T16:59:04Z
MKv4p00000f6lCOAAYID,Event,CO31a00000hKhoGAASID,2020-10-22T19:49:00Z
MKv4p00000f6sNyAAIID,Event,CO31P000018BkwXQASID,2020-10-26T20:38:00Z
MKv4p00000f7FM3AAMID,Event,CO34p00001fqPSCAA2ID,2020-10-28T17:51:00Z
MKv4p00000f8tfeAAAID,Event,CO34p00001i2JkdAAEID,2020-11-13T23:27:45Z
MKv4p00000eYxRhAAKID,Webinar,CO34p00001h9JMrAAMID,2020-09-10T19:20:10Z
MKv4p00000eZ6KKAA0ID,Webinar,CO31P000018CDwsQAGID,2020-09-14T16:32:51Z
MKv4p00000eaVoEAAUID,Webinar,CO34p00001gwAUiAAMID,2020-09-22T16:44:41Z
MKv4p00000jSExkAAGID,Webinar,CO34p00001nib4mAAAID,2021-09-08T15:36:45Z
MKv4p00000eajxJAAQID,Webinar,CO31a00000syEJtAAMID,2020-09-24T19:22:16Z
MKv4p00000hrbXxAAIID,Webinar,CO34p00001f64mdAAAID,2021-03-22T17:50:21Z
MKv4p00000hr96hAAAID,Webinar,CO34p00001jRjcVAASID,2021-03-16T14:37:29Z
MKv4p00000hrjJ9AAIID,Webinar,CO34p00001gPVw7AAGID,2021-03-23T14:51:20Z
MKv4p00000hrKzYAAUID,Webinar,CO34p00001ia649AAAID,2021-03-18T16:00:35Z
MKv4p00000hrLZ9AAMID,Webinar,CO31a00000syEJtAAMID,2021-03-18T19:19:07Z
MKv4p00000hrS6XAAUID,Webinar,CO34p00001ibH5gAAEID,2021-03-19T15:35:36Z
MKv4p00000hrjz4AAAID,Event,CO34p00001ibdjkAAAID,2021-03-23T17:25:10Z
MKv4p00000htPJ5AAMID,Webinar,CO34p00001kD6A8AAKID,2021-04-20T07:00:00Z
MKv4p00000ht46VAAQID,Webinar,CO34p00001ieac0AAAID,2021-04-16T17:06:44Z
MKv4p00000htUu1AAEID,Webinar,CO34p00001kDQybAAGID,2021-04-16T17:19:30Z
MKv4p00000htJMzAAMID,Webinar,CO34p00001kCoUYAA0ID,2021-04-12T17:23:10Z
MKv4p00000igdyGAAQID,Webinar,CO34p00001kV0E8AAKID,2021-05-17T05:11:58Z
MKv4p00000ig1zUAAQID,Webinar,CO31a00000uEzaQAASID,2021-05-06T20:16:10Z
MKv4p00000ii5vzAAAID,Webinar,CO34p00001m3UHBAA2ID,2021-06-09T17:07:11Z
MKv4p00000iiZfzAAEID,Webinar,CO31P000018Cb7jQACID,2021-06-22T16:40:58Z
MKv4p00000iinwqAAAID,Webinar,CO34p00001gPLkjAAGID,2021-06-29T16:50:34Z
MKv4p00000iiSiiAAEID,Webinar,CO34p00001m40MyAAIID,2021-06-18T20:15:25Z
MKv4p00000iigrEAAQID,Webinar,CO31P00001Cfty4QABID,2021-06-24T21:07:58Z
MKv4p00000iioNkAAIID,Webinar,CO31P00001Cg0OYQAZID,2021-06-29T19:44:55Z
MKv4p00000iiT1QAAUID,Webinar,CO34p00001jDmOtAAKID,2021-06-18T22:54:28Z
MKv4p00000iicN8AAIID,Webinar,CO34p00001mcrRBAAYID,2021-06-23T15:28:36Z
MKv4p00000iiaG3AAIID,Webinar,CO34p00001m1tc6AAAID,2021-06-22T19:26:00Z
MKv4p00000jQUSfAAOID,Webinar,CO34p00001ia5T3AAIID,2021-07-23T00:43:24Z
MKv4p00000ihRKbAAMID,Webinar,CO34p00001iaxtwAAAID,2021-05-27T13:05:29Z
MKv4p00000ih9D5AAIID,Webinar,CO34p00001kVmioAACID,2021-05-27T07:00:00Z
MKv4p00000jRSTgAAOID,Event,CO34p00001nZCDIAA4ID,2021-08-12T23:27:54Z
MKv4p00000ihAYFAA2ID,Event,CO34p00001h9AjuAAEID,2021-05-20T20:54:10Z
MKv4p00000ihqMcAAIID,Event,CO34p00001m33rwAAAID,2021-06-07T15:13:22Z
MKv4p00000iiP9iAAEID,Event,CO34p00001ic6e2AAAID,2021-06-17T13:56:20Z
MKv4p00000iiKZoAAMID,Event,CO34p00001mcfJOAAYID,2021-06-15T18:03:24Z
MKv4p00000ii60nAAAID,Event,CO34p00001idHgUAAUID,2021-06-09T17:19:16Z
MKv4p00000ihUBmAAMID,Event,CO31P00001B682rQABID,2021-05-26T17:15:15Z
MKv4p00000iiKg8AAEID,Event,CO31P000014rBRQQA2ID,2021-06-15T18:33:28Z
MKv4p00000iiIpoAAEID,Event,CO31a00000w3V1wAAEID,2021-06-14T19:40:35Z
MKv4p00000iiMmdAAEID,Event,CO31a00000s7EygAAEID,2021-06-16T14:14:37Z
MKv4p00000iiKXbAAMID,Event,CO31P000015yaSnQAIID,2021-06-15T17:46:09Z
MKv4p00000iiEkXAAUID,Event,CO34p00001m4QsKAAUID,2021-06-11T16:44:52Z
MKv4p00000ihU6JAAUID,Webinar,CO34p00001m1NuYAAUID,2021-05-26T16:36:09Z
MKv4p00000ihSCAAA2ID,Webinar,CO34p00001m18x5AAAID,2021-05-25T17:16:10Z
MKv4p00000ihKsTAAUID,Webinar,CO34p00001gr7EPAAYID,2021-05-24T15:33:33Z
MKv4p00000jPYUYAA4ID,Webinar,CO34p00001kV1pTAASID,2021-07-15T17:46:19Z
MKv4p00000jPYagAAGID,Webinar,CO34p00001mud1zAAAID,2021-07-15T18:18:54Z
MKv4p00000jQnKLAA0ID,Webinar,CO34p00001mvxYuAAIID,2021-07-26T13:12:16Z
MKv4p00000iiESIAA2ID,Event,CO34p00001i2JkdAAEID,2021-06-11T14:32:34Z
MKv4p00000iiEqjAAEID,Event,CO34p00001m4QwuAAEID,2021-06-11T16:51:50Z
MKv4p00000iiETpAAMID,Event,CO31P000019SyimQACID,2021-06-11T14:32:34Z
MKv4p00000iiETsAAMID,Event,CO31P000018tsWJQAYID,2021-06-11T14:32:34Z
MKv4p00000iicHtAAIID,Webinar,CO34p00001mcrRBAAYID,2021-06-23T15:01:34Z
MKv4p00000ihiBNAAYID,Webinar,CO34p00001m2Z9sAAEID,2021-06-02T17:49:32Z
MKv4p00000iiSdYAAUID,Webinar,CO34p00001m40MyAAIID,2021-06-18T19:44:55Z
MKv4p00000iiSLjAAMID,Webinar,CO31P000019wPAnQAMID,2021-06-18T17:45:56Z
MKv4p00000ihq08AAAID,Webinar,CO34p00001m3T8HAAUID,2021-06-07T12:35:26Z
MKv4p00000iiRx0AAEID,Webinar,CO34p00001icALSAA2ID,2021-06-18T15:41:33Z
MKv4p00000ii3gHAAQID,Webinar,CO34p00001kS3iEAASID,2021-06-08T18:14:54Z
MKv4p00000iiaBmAAIID,Webinar,CO34p00001m1EgwAAEID,2021-06-22T18:59:35Z
MKv4p00000iiZPnAAMID,Webinar,CO34p00001mdudsAAAID,2021-06-22T15:08:36Z
MKv4p00000iidptAAAID,Webinar,CO34p00001m2NsAAAUID,2021-06-23T23:01:00Z
MKv4p00000iicagAAAID,Webinar,CO34p00001meBY7AAMID,2021-06-23T16:28:07Z
MKv4p00000iiwGAAAYID,Webinar,CO34p00001f5vhkAAAID,2021-07-02T18:51:54Z
MKv4p00000iic6bAAAID,Webinar,CO34p00001gr75bAAAID,2021-06-23T14:03:36Z
MKv4p00000ij8rRAAQID,Webinar,CO31a00000hKhcKAASID,2021-07-07T14:37:16Z
MKv4p00000ijJSaAAMID,Webinar,CO31P000015vioWQAQID,2021-07-12T21:27:33Z
MKv4p00000ij8puAAAID,Webinar,CO34p00001mtFlNAAUID,2021-07-07T14:31:08Z
MKv4p00000ij95iAAAID,Webinar,CO34p00001mtIXmAAMID,2021-07-07T15:41:54Z
MKv4p00000ij9VYAAYID,Webinar,CO34p00001m0vbzAAAID,2021-07-07T18:01:27Z
MKv4p00000jPXuBAAWID,Webinar,CO34p00001kVkPOAA0ID,2021-07-15T14:07:15Z
MKv4p00000ijEQSAA2ID,Webinar,CO34p00001kVRIeAAOID,2021-07-09T10:59:31Z
MKv4p00000iiawtAAAID,Event,CO34p00001mdzPrAAIID,2021-06-23T00:25:21Z
MKv4p00000jRH9vAAGID,Webinar,CO34p00001nAf4ZAASID,2021-08-09T15:21:32Z
MKv4p00000jRuw5AACID,Webinar,CO34p00001nc7CDAAYID,2021-08-27T18:00:39Z
MKv4p00000jRuvCAASID,Webinar,CO34p00001nc72oAAAID,2021-08-27T17:58:55Z
MKv4p00000jRGxlAAGID,Webinar,CO34p00001nDX7DAAWID,2021-08-09T14:24:23Z
MKv4p00000jRnAzAAKID,Webinar,CO34p00001kVHKqAAOID,2021-08-24T16:22:24Z
MKv4p00000jRSmPAAWID,Webinar,CO31P000014rBRQQA2ID,2021-08-13T03:44:23Z
MKv4p00000jRux3AACID,Webinar,CO34p00001nc774AAAID,2021-08-27T18:03:16Z
MKv4p00000jRcC9AAKID,Webinar,CO34p00001mwRIbAAMID,2021-08-18T08:48:46Z
MKv4p00000jSo1BAASID,Webinar,CO34p00001m3xi0AAAID,2021-09-16T17:26:35Z
MKv4p00000jT6PTAA0ID,Webinar,CO34p00001oRiuUAASID,2021-09-23T23:38:03Z
MKv4p00000jT6QLAA0ID,Webinar,CO34p00001oRiuoAACID,2021-09-23T23:38:23Z
MKv4p00000jT1HKAA0ID,Webinar,CO34p00001gPO27AAGID,2021-09-21T21:09:14Z
MKv4p00000jT5JNAA0ID,Webinar,CO34p00001kBTcpAAGID,2021-09-23T15:27:35Z
MKv4p00000jSKMvAAOID,Webinar,CO34p00001nibSjAAIID,2021-09-10T00:13:45Z
MKv4p00000jPYfHAAWID,Webinar,CO34p00001gzlAfAAIID,2021-07-15T18:43:25Z
MKv4p00000ij8zpAAAID,Webinar,CO34p00001fo4vcAAAID,2021-07-07T15:23:58Z
MKv4p00000jQKbbAAGID,Webinar,CO34p00001mvfyuAAAID,2021-07-19T18:48:15Z
MKv4p00000jPXnyAAGID,Webinar,CO34p00001jS17hAACID,2021-07-15T13:29:22Z
MKv4p00000jQTAOAA4ID,Webinar,CO34p00001kTwT0AAKID,2021-07-22T16:45:32Z
MKv4p00000jPYjLAAWID,Webinar,CO34p00001muzlfAAAID,2021-07-15T19:01:23Z
MKv4p00000jQO5zAAGID,Webinar,CO34p00001mfupgAAAID,2021-07-20T14:36:55Z
MKv4p00000jQPAbAAOID,Webinar,CO34p00001mvtLKAAYID,2021-07-20T20:54:10Z
MKv4p00000jQrpJAASID,Webinar,CO34p00001mdlS2AAIID,2021-07-27T19:30:05Z
MKv4p00000jR2VYAA0ID,Webinar,CO31a00000v0W40AAEID,2021-08-02T17:18:35Z
MKv4p00000jQwuKAASID,Webinar,CO34p00001m18x5AAAID,2021-07-29T19:21:43Z
MKv4p00000jRN2mAAGID,Webinar,CO34p00001kU9FfAAKID,2021-08-11T13:46:25Z
MKv4p00000jRuiPAASID,Webinar,CO34p00001icALSAA2ID,2021-08-27T17:28:26Z
MKv4p00000jRpCPAA0ID,Webinar,CO34p00001mv1NOAAYID,2021-08-25T14:44:15Z
MKv4p00000jRbC2AAKID,Webinar,CO34p00001mwNMyAAMID,2021-08-17T19:38:35Z
MKv4p00000jRa70AACID,Webinar,CO34p00001mx1mdAAAID,2021-08-17T14:31:29Z
MKv4p00000jRnH5AAKID,Webinar,CO34p00001kTvU6AAKID,2021-08-24T17:20:01Z
MKv4p00000jS1t3AACID,Webinar,CO34p00001m2XudAAEID,2021-09-01T00:28:52Z
MKv4p00000jRaB2AAKID,Webinar,CO34p00001gPVw1AAGID,2021-08-17T14:55:02Z
MKv4p00000jRaImAAKID,Webinar,CO34p00001icALSAA2ID,2021-08-17T15:39:18Z
MKv4p00000jR6pQAASID,Webinar,CO34p00001kV4AEAA0ID,2021-08-04T14:33:30Z
MKv4p00000jQwRXAA0ID,Webinar,CO34p00001mchR9AAIID,2021-07-29T16:30:26Z
MKv4p00000jRMunAAGID,Webinar,CO34p00001nDwNIAA0ID,2021-08-11T12:36:10Z
MKv4p00000jRCdFAAWID,Webinar,CO34p00001nD1cZAASID,2021-08-06T13:25:04Z
MKv4p00000jQxE0AAKID,Webinar,CO34p00001m33VeAAIID,2021-07-29T22:18:45Z
MKv4p00000jQyozAACID,Webinar,CO34p00001jAPY7AAOID,2021-07-30T17:13:57Z
MKv4p00000jRf3mAACID,Webinar,CO34p00001me9rnAAAID,2021-08-19T17:04:25Z
MKv4p00000jRRddAAGID,Webinar,CO34p00001mwP7VAAUID,2021-08-12T17:31:04Z
MKv4p00000jRHgwAAGID,Webinar,CO34p00001m18x5AAAID,2021-08-09T17:52:11Z
MKv4p00000jRfLlAAKID,Webinar,CO34p00001nZ8oWAASID,2021-08-19T19:21:36Z
MKv4p00000jRfPJAA0ID,Webinar,CO34p00001nDX7DAAWID,2021-08-19T19:29:32Z
MKv4p00000jRdh0AACID,Webinar,CO31P000014rBRQQA2ID,2021-08-19T00:08:39Z
MKv4p00000jRKyCAAWID,Webinar,CO34p00001nANJgAAOID,2021-08-10T16:12:31Z
MKv4p00000jRJIuAAOID,Webinar,CO34p00001mcjApAAIID,2021-08-10T12:52:15Z
MKv4p00000jRdn3AACID,Webinar,CO34p00001nZ8AQAA0ID,2021-08-19T00:22:22Z
MKv4p00000jRX1iAAGID,Webinar,CO34p00001m2qw1AAAID,2021-08-16T14:45:00Z
MKv4p00000jRsqjAACID,Webinar,CO34p00001mwMdxAAEID,2021-08-26T18:48:30Z
MKv4p00000jRsEXAA0ID,Webinar,CO34p00001m1OL4AAMID,2021-08-26T16:27:18Z
MKv4p00000jSGoiAAGID,Webinar,CO34p00001gPVw7AAGID,2021-09-09T13:43:50Z
MKv4p00000jRsGxAAKID,Webinar,CO34p00001meT9sAAEID,2021-08-26T16:43:40Z
MKv4p00000jSpY5AAKID,Webinar,CO34p00001nibSjAAIID,2021-09-17T13:00:18Z
MKv4p00000jS7bLAASID,Webinar,CO34p00001fxR61AAEID,2021-09-03T19:20:00Z
MKv4p00000jRe8CAASID,Event,CO31a00000uaQMEAA2ID,2021-08-17T19:00:00Z
MKv4p00000jRe8BAASID,Event,CO31P000015y8xhQAAID,2021-08-17T19:00:00Z
MKv4p00000jRsc3AACID,Event,CO34p00001jS2XoAAKID,2021-08-26T17:55:41Z
MKv4p00000jRscIAASID,Event,CO34p00001nbyAjAAIID,2021-08-26T19:00:00Z
MKv4p00000jS5gfAACID,Event,CO34p00001kTOL4AAOID,2021-09-02T20:02:29Z
MKv4p00000jS5sWAASID,Event,CO34p00001nhddcAAAID,2021-09-02T21:26:30Z
MKv4p00000jS5pXAASID,Event,CO31a00000xjVDoAAMID,2021-09-02T21:20:06Z
MKv4p00000jSK0GAAWID,Webinar,CO31P000012RVDzQAOID,2021-09-09T21:08:22Z
MKv4p00000jT3mAAASID,Webinar,CO31a00000rhuOZAAYID,2021-09-22T19:55:33Z
MKv4p00000jT14uAACID,Webinar,CO34p00001mefpDAAQID,2021-09-21T19:59:12Z
MKv4p00000jSLmAAAWID,Webinar,CO34p00001nhPF3AAMID,2021-09-10T15:43:23Z
MKv4p00000jTEEFAA4ID,Webinar,CO34p00001m3UN9AAMID,2021-09-28T16:22:27Z
MKv4p00000jTFNyAAOID,Event,CO31a00000kk44NAAQID,2021-09-29T00:58:12Z
MKv4p00000jTFMNAA4ID,Event,CO31P000014DPw8QAGID,2021-09-29T00:54:02Z
MKv4p00000jTFThAAOID,Event,CO31P000018Bl1vQACID,2021-09-29T01:13:56Z
MKv4p00000jTFIRAA4ID,Event,CO31P0000135S60QAEID,2021-09-29T00:40:56Z
MKv4p00000jTFKEAA4ID,Event,CO34p00001fnmQ3AAIID,2021-09-29T00:47:10Z
MKv4p00000jTFUoAAOID,Event,CO31a00000s7F1zAAEID,2021-09-29T01:18:02Z
MKv4p00000jSt7xAACID,Webinar,CO34p00001kVkPOAA0ID,2021-09-20T10:22:45Z
MKv1P00000k6pMMQAYID,Adwords,CO31P000015M5aSQASID,2019-04-16T16:25:44Z
MKv1P00000m2DeLQAUID,Adwords,CO31a00000hKi1aAACID,2019-08-27T10:32:34Z
MKv1P00000ky7kAQAQID,Adwords,CO31P000015xq8qQAAID,2019-05-18T02:09:07Z
MKv1P00000jI0JpQAKID,Adwords,CO31a00000rk2uNAAQID,2019-03-21T00:53:50Z
MKv1P00000m2pZlQAIID,Adwords,CO31P000018CltKQASID,2019-09-13T02:09:20Z
MKv1P00000nH7rMQASID,Webinar,CO31a00000wqOiiAAEID,2019-09-23T19:13:43Z
MKv1P00000m1VByQAMID,Adwords,CO31P000017aovZQAQID,2019-08-15T22:42:42Z
MKv1P00000jI3onQACID,Webinar,CO31a00000SCTJhAAPID,2019-03-22T17:16:06Z
MKv1P00000k645PQAQID,Webinar,CO31P000014rfV6QAIID,2019-04-04T15:31:03Z
MKv1a00000X5OvVAAVID,Adwords,CO31a00000ua5F1AAIID,2018-06-07T12:40:01Z
MKv1P00000nGmIjQAKID,Adwords,CO31P000018tFfBQAUID,2019-09-16T05:10:13Z
MKv1P00000k7MyvQAEID,Adwords,CO31P000015ZfWeQAKID,2019-04-23T03:33:13Z
MKv1P00000bFajKQASID,Adwords,CO31P000012PhJVQA0ID,2018-12-10T16:45:12Z
MKv1P00000k9LL4QAMID,Adwords,CO31P000015x1n3QAAID,2019-05-14T13:10:53Z
MKv1P00000nIbZTQA0ID,Adwords,CO31P000019wbguQAAID,2019-10-22T14:19:31Z
MKv1P00000nHwrwQACID,Adwords,CO31P000018tFfBQAUID,2019-10-15T15:13:56Z
MKv1P00000nIctSQASID,Adwords,CO31P000019wkarQAAID,2019-10-23T01:31:09Z
MKv1P00000nHEyFQAWID,Website,CO31P000019P9aTQASID,2019-09-25T14:02:17Z
MKv1P00000nJVy5QAGID,Website,CO31P000019y3xNQAQID,2019-11-05T12:38:06Z
MKv1P00000nInviQACID,Website,CO31P000019xgGPQAYID,2019-10-28T20:23:07Z
MKv1P00000m2UmPQAUID,Website,CO31P000018BRGCQA4ID,2019-09-04T23:48:53Z
MKv1P00000m2NBPQA2ID,Website,CO31P000018AralQACID,2019-08-31T00:35:01Z
MKv1P00000m2ja0QAAID,Website,CO31a00000gS0LSAA0ID,2019-09-10T20:45:39Z
MKv1P00000nIhETQA0ID,Website,CO31P000019xDEhQAMID,2019-10-24T23:52:13Z
MKv1P00000nHBKwQAOID,Website,CO31P000018togbQAAID,2019-09-24T17:38:36Z
MKv1P00000m1uHcQAIID,Website,CO31P000015J6HzQAKID,2019-08-19T16:05:13Z
MKv1P00000k97OeQAIID,Adwords,CO31P000015vVLtQAMID,2019-05-09T14:29:34Z
MKv1P00000nIuDVQA0ID,Adwords,CO31P000019y2TSQAYID,2019-10-30T19:23:46Z
MKv1P00000jHX0AQAWID,Adwords,CO31P000014DOcaQAGID,2019-03-14T15:22:49Z
MKv1P00000k7YifQAEID,Adwords,CO31P000015bBwIQAUID,2019-04-27T14:28:41Z
MKv1a00000X3s6JAARID,Adwords,CO31a00000uFivYAASID,2018-05-24T21:08:50Z
MKv1a00000VOfORAA1ID,Adwords,CO31a00000t9qiSAAQID,2018-04-12T16:18:53Z
MKv1a00000X2FCeAANID,Adwords,CO31a00000tdzzeAAAID,2018-05-09T14:42:58Z
MKv1a00000WD717AADID,Adwords,CO31a00000tcNvQAAUID,2018-05-02T16:16:25Z
MKv1P00000kyRiNQAUID,Website,CO31P000016O0boQACID,2019-05-23T06:02:20Z
MKv1P00000bGttqQACID,Website,CO31P000012kbp7QAAID,2019-01-03T18:20:26Z
MKv1P00000bFq2xQACID,Website,CO31P000012QGstQAGID,2018-12-13T01:55:31Z
MKv1P00000jHZz4QAGID,Website,CO31P000014DUDbQAOID,2019-03-15T00:19:16Z
MKv1P00000iTX2oQAGID,Website,CO31P000013hAIcQAMID,2019-02-12T18:08:09Z
MKv1P00000kyKMRQA2ID,Website,CO31P000015ySrWQAUID,2019-05-21T19:35:15Z
MKv1a00000bCzKUAA0ID,Website,CO31a00000zC9IOAA0ID,2018-10-09T19:04:00Z
MKv1P00000kykPNQAYID,Website,CO31P000016Ou5pQACID,2019-05-29T01:16:05Z
MKv1P00000iSzcdQACID,Website,CO31P00001364ZEQAYID,2019-01-25T16:17:10Z
MKv1P00000ky4tlQAAID,Website,CO31P000015xgHTQAYID,2019-05-17T13:07:58Z
MKv1P00000k6SxKQAUID,Website,CO31P000015KzRrQAKID,2019-04-11T23:00:32Z
MKv1P00000bFPmCQAWID,Website,CO31P000012Oj2yQACID,2018-12-05T16:31:53Z
MKv1P00000k9E5PQAUID,Website,CO31P000015wkkmQAAID,2019-05-12T22:50:32Z
MKv1P00000k9AMyQAMID,Website,CO31P000015ZlJxQAKID,2019-05-10T15:07:22Z
MKv1P00000iTA3iQAGID,Website,CO31P0000136yc8QAAID,2019-01-30T18:01:02Z
MKv1P00000bFaOvQAKID,Website,CO31P000012Pfb4QACID,2018-12-10T15:03:44Z
MKv1P00000k96XzQAIID,Website,CO31P000015vS5oQAEID,2019-05-09T00:01:07Z
MKv1P00000irYkdQAEID,Adwords,CO31P0000149iq4QAAID,2019-02-25T20:02:21Z
MKv1P00000lX5G0QAKID,Adwords,CO31P000014DCL1QAOID,2019-06-12T14:43:42Z
MKv1P00000iqkC5QAIID,Adwords,CO31P000013eZJ7QAMID,2019-02-16T08:24:32Z
MKv1P00000jI8IVQA0ID,Webinar,CO31P000012kgyNQAQID,2019-03-25T02:42:22Z
MKv1P00000nHLioQAGID,Adwords,CO31P000019ScWeQAKID,2019-09-28T20:56:57Z
MKv1a00000g6KkCAAUID,Adwords,CO31a000011P8YQAA0ID,2018-11-13T03:14:41Z
MKv1P00000m0wBLQAYID,Adwords,CO31P000017Z0nQQASID,2019-08-06T06:37:49Z
MKv1a00000aBKMsAAOID,Adwords,CO31a00000xl19IAAQID,2018-08-31T17:02:29Z
MKv1a00000ZEOgMAAXID,Adwords,CO31a00000wqaeLAAQID,2018-08-01T19:33:56Z
MKv1a00000aBaDPAA0ID,Adwords,CO31a00000oXi6gAACID,2018-09-05T12:05:11Z
MKv1P00000bHqpMQASID,Adwords,CO31P0000134MeKQAUID,2019-01-16T22:35:38Z
MKv1P00000jHIenQAGID,Adwords,CO31P000014BlStQAKID,2019-03-07T05:15:49Z
MKv1a00000aAdO3AAKID,Adwords,CO31a00000xkDXBAA2ID,2018-08-28T16:00:47Z
MKv1a00000g7iM3AAIID,Adwords,CO31a000011PruGAASID,2018-11-15T15:00:58Z
MKv1P00000iSrzrQACID,Adwords,CO31P0000135OqKQAUID,2019-01-22T19:17:02Z
MKv1P00000m0UszQAEID,Website,CO31P000016qt8GQAQID,2019-07-23T04:37:52Z
MKv1P00000lYGqsQAGID,Website,CO31P000016eMDNQA2ID,2019-07-02T19:30:54Z
MKv1P00000irT5yQAEID,Website,CO31P000013fxWnQAIID,2019-02-24T00:16:01Z
MKv1P00000m12MoQAIID,Website,CO31P000016cGrRQAUID,2019-08-08T18:54:32Z
MKv1a00000aBmx8AACID,Webinar,CO31a00000xlk0JAAQID,2018-09-06T22:03:59Z
MKv1a00000bCVmHAAWID,Adwords,CO31a00000zAdYaAAKID,2018-10-03T17:18:24Z
MKv4p00000eZBR0AAOID,Adwords,CO34p00001h9kumAAAID,2020-09-15T20:41:55Z
MKv1P00000nHj3EQASID,Event,CO31P000019Uk2dQACID,2019-10-08T07:00:00Z
MKv1P00000nIXtPQAWID,Adwords,CO31P000019wJCCQA2ID,2019-10-20T23:32:26Z
MKv1P00000m0ElUQAUID,Website,CO31P000016pnS4QAIID,2019-07-16T13:03:32Z
MKv1P00000qZBRTQA4ID,Adwords,CO31a00000hlb4JAAQID,2020-02-22T08:00:00Z
MKv1a00000WCtSpAALID,Event,CO31a00000nMKsmAAGID,2018-04-30T21:02:43Z
MKv1P00000tOfiAQASID,Adwords,CO31P00001CwPTWQA3ID,2020-05-01T08:47:54Z
MKv4p00000d8qvpAAAID,Event,CO34p00001fVHL3AAOID,2020-06-01T18:45:13Z
MKv1P00000tPZgFQAWID,Event,CO31P00001AdS3qQAFID,2020-05-14T18:39:58Z
MKv4p00000d8ajhAAAID,Webinar,CO31P000015JE9MQAWID,2020-05-19T20:32:30Z
MKv1P00000olo70QAAID,Adwords,CO31P00001B5LVAQA3ID,2019-12-06T22:53:59Z
MKv1P00000qaAlWQAUID,Adwords,CO31P00001DBvS0QALID,2020-03-10T03:25:19Z
MKv4p00000iiV7cAAEID,Adwords,CO34p00001mdjaHAAQID,2021-06-21T13:23:06Z
MKv4p00000igirsAAAID,Adwords,CO34p00001kVHKqAAOID,2021-05-18T19:34:06Z
MKv4p00000jQQmeAAGID,Adwords,CO34p00001mw7ZIAAYID,2021-07-21T17:27:20Z
MKv1P00000k7IrDQAUID,Adwords,CO31P000015MnkcQACID,2019-04-20T23:53:54Z
MKv1P00000qYykoQACID,Adwords,CO31P00001Ce2i1QABID,2020-02-18T18:40:34Z
MKv1P00000lzy5tQAAID,Adwords,CO31P000016pVnoQAEID,2019-07-14T08:00:00Z
MKv4p00000f5Y1oAAEID,Adwords,CO34p00001gxep2AAAID,2020-10-09T16:03:44Z
MKv4p00000ig3M5AAIID,Adwords,CO34p00001kTMLEAA4ID,2021-05-07T13:38:36Z
MKv1P00000oo09YQAQID,Adwords,CO31P00001BlSxUQAVID,2020-01-08T19:26:33Z
