opportunity_id,account_id,pipeline_amount,Opportunity_Created_Date,sales_segment
DE64p00000VwKymAAFHW,AC14p00001ljVhOAAUID,3191.082803,2021-05-26T17:11:12Z,Commercial
DE64p00000VwO1pAAFHW,AC11P00000xsSGuQAMID,17381.57962,2021-05-27T14:42:58Z,Enterprise
DE64p00000VwObsAAFHW,AC11a00000hIIglAAGID,4203.821656,2021-05-27T17:43:16Z,Commercial
DE64p00000VwP0sAAFHW,AC11P00000zTubsQACID,27301.91083,2021-05-27T19:35:35Z,Commercial
DE64p00000VwP5JAAVHW,AC11P00000zBLvsQAGID,8942.675159,2021-05-27T20:02:41Z,Mid Market
DE64p00000VwPYQAA3HW,AC11a00000hIkvDAASID,30573.24841,2021-05-27T23:57:13Z,Enterprise
DE64p00000VwY2rAAFHW,AC11a00000p9Ew1AAEID,16585.98726,2021-06-01T19:11:18Z,Commercial
DE64p00000VwYd2AAFHW,AC14p00001lkIf2AAEID,2435.996815,2021-06-01T22:02:46Z,Commercial
DE64p00000VwfD4AAJHW,AC14p00001lkWxOAAUID,7456.213376,2021-06-03T14:20:13Z,Commercial
DE64p00000VwfacAABHW,AC11a00000cJ0m9AACID,80254.77707,2021-06-03T16:12:43Z,Enterprise
DE64p00000Vwg4uAABHW,AC11P00000xK5NrQAKID,4176.401274,2021-06-03T18:01:29Z,Commercial
DE64p00000VwrpKAARHW,AC11a00000hIJ0gAAGID,6259.872611,2021-06-08T19:59:48Z,Commercial
DE64p00000Vwvx5AABHW,AC14p00001jLocSAASID,564.3216561,2021-06-09T13:20:52Z,Commercial
DE64p00000VwzJXAAZHW,AC11P000012BCwZQAWID,1054.200637,2021-06-10T09:19:08Z,Commercial
DE64p00000Vx3BaAAJHW,AC11a00000kNnA3AAKID,10731.21019,2021-06-11T14:47:42Z,Commercial
DE64p00000Vx3reAABHW,AC11a00000cJL56AAGID,18343.94904,2021-06-11T17:57:34Z,Mid Market
DE64p00000VxAttAAFHW,AC11a00000pAOGuAAOID,840.7643312,2021-06-15T21:48:36Z,Commercial
DE64p00000VxDAyAANHW,AC11a00000kNkqkAACID,7643.312102,2021-06-16T21:15:23Z,Enterprise
DE64p00000VxDHkAANHW,AC11P000012X59ZQASID,21554.14013,2021-06-16T21:51:24Z,Commercial
DE64p00000VxHOPAA3HW,AC11a00000hGqCBAA0ID,24248.40764,2021-06-18T15:21:07Z,Mid Market
DE64p00000VxRn1AAFHW,AC14p00001mnVnMAAUID,387.5159236,2021-06-21T16:58:03Z,Commercial
DE64p00000VxUMOAA3HW,AC11a00000nZdtWAASID,604585.9873,2021-06-22T16:20:08Z,Enterprise
DE64p00000VxUiZAAVHW,AC11a00000cqMq0AAEID,73001.27389,2021-06-22T17:35:44Z,Commercial
DE64p00000VxUtfAAFHW,AC14p00001i4HjqAAEID,5137.573248,2021-06-22T18:21:23Z,Commercial
DE64p00000VxUtkAAFHW,AC11P00000zTtiNQASID,882.8025478,2021-06-22T18:21:28Z,Commercial
DE64p00000VxVWmAANHW,AC11a00000mKyKBAA0ID,3363.057325,2021-06-22T21:08:53Z,Commercial
DE64p00000Vxds3AABHW,AC14p00001i3pPgAAIID,8644.585987,2021-06-24T15:40:02Z,Commercial
DE64p00000VxdtuAABHW,AC14p00001mnoLhAAIID,5083.783439,2021-06-24T15:51:10Z,Commercial
DE64p00000VxeKWAAZHW,AC11P00000zAczEQASID,4968.152866,2021-06-24T17:32:12Z,Commercial
DE64p00000VxiIzAAJHW,AC11a00000moBPPAA2ID,14357.96178,2021-06-25T16:45:24Z,Commercial
DE64p00000VxiLZAAZHW,AC11a00000Ll0aIAARID,26942.67516,2021-06-25T17:00:49Z,Enterprise
DE64p00000VxnzLAARHW,AC14p00001jtTc4AAEID,4717.022293,2021-06-28T16:33:16Z,Commercial
DE64p00000VxobPAARHW,AC11a00000rA9LTAA0ID,6051.210191,2021-06-28T19:21:27Z,Commercial
DE64p00000VxwGjAAJHW,AC11a00000tZhJ2AAKID,2751.592357,2021-06-30T17:42:47Z,Commercial
DE64p00000Vy0KxAAJHW,AC11a00000ebpJCAAYID,14904.4586,2021-07-01T16:39:21Z,Commercial
DE64p00000Vy4fxAABHW,AC11a00000hIRfqAAGID,5216.56051,2021-07-02T16:54:43Z,Commercial
DE64p00000VyAj4AAFHW,AC14p00001iBDZGAA4ID,18726.53822,2021-07-06T18:55:40Z,Commercial
DE64p00000VyFdBAAVHW,AC11a00000mO76hAACID,382.1656051,2021-07-07T20:41:06Z,Enterprise
DE64p00000VyOlXAAVHW,AC11a00000sFyslAACID,16692.99363,2021-07-08T23:44:13Z,Commercial
DE64p00000VyOsOAAVHW,AC11a00000hGodkAACID,13757.96178,2021-07-09T01:06:21Z,Enterprise
DE64p00000VyRtCAAVHW,AC11a00000lNCy4AAGID,382165.6051,2021-07-09T12:01:14Z,Enterprise
DE64p00000VyS5wAAFHW,AC11a00000jP9bCAASID,8942.675159,2021-07-09T14:27:53Z,Commercial
DE64p00000VybfoAABHW,AC11a00000cJ0txAACID,7452.229299,2021-07-12T20:48:18Z,Mid Market
DE64p00000VyjgJAARHW,AC11a00000gT2u3AACID,2891.082803,2021-07-14T16:53:18Z,Commercial
DE64p00000VysNUAAZHW,AC11a00000ghkqSAAQID,67070.06369,2021-07-16T14:02:57Z,Enterprise
DE64p00000Vyt8bAABHW,AC11a00000mL9IRAA0ID,14904.4586,2021-07-16T17:23:17Z,Mid Market
DE64p00000VyypgAABHW,AC11a00000cJ9rmAACID,10509.55414,2021-07-19T16:33:00Z,Commercial
DE64p00000VyzYfAAJHW,AC14p00001mqKpHAAUID,5350.318471,2021-07-19T17:08:47Z,Commercial
DE64p00000Vz2q6AABHW,AC11P00000zTz8JQASID,18917.19745,2021-07-20T16:07:59Z,Commercial
DE64p00000Vz319AABHW,AC11a00000jPAOWAA4ID,23847.13376,2021-07-20T16:48:58Z,Commercial
DE64p00000Vz335AABHW,AC11a00000ksP8bAAEID,4918.471338,2021-07-20T16:55:04Z,Commercial
DE64p00000VzCp6AAFHW,AC11a00000cJ06bAACID,71541.40127,2021-07-22T16:39:39Z,Enterprise
DE64p00000VzDagAAFHW,AC11a00000lqNg3AAEID,133.7579618,2021-07-22T19:54:55Z,Enterprise
DE64p00000VzJQCAA3HW,AC11a00000hGkLQAA0ID,4681.528662,2021-07-23T15:41:32Z,Commercial
DE64p00000VzKrqAAFHW,AC11a00000ksgBBAAYID,8082.802548,2021-07-23T22:31:31Z,Commercial
DE64p00000VzOrvAAFHW,AC11a00000sDdE5AAKID,23605.6051,2021-07-26T14:46:58Z,Commercial
DE64p00000VzOxPAAVHW,AC11P00000yDsaBQASID,15152.86624,2021-07-26T15:07:15Z,Commercial
DE64p00000VzPATAA3HW,AC11a00000oVvhmAACID,26369.42675,2021-07-26T16:05:29Z,Enterprise
DE64p00000WGDbEAAXHW,AC11P0000133Ck7QAEID,10339.8121,2021-07-27T12:37:04Z,Commercial
DE64p00000WGEHGAA5HW,AC14p00001n4I6KAAUID,10929.93631,2021-07-27T16:27:15Z,Commercial
DE64p00000WGJ9wAAHHW,AC11P0000145ADOQA2ID,4203.821656,2021-07-28T13:55:14Z,Commercial
DE64p00000WGJIPAA5HW,AC11P000014kWvfQAEID,2105.579618,2021-07-28T14:58:16Z,Enterprise
DE64p00000WGJiDAAXHW,AC11a00000jN99mAACID,5574.267516,2021-07-28T16:42:21Z,Commercial
DE64p00000WGOrmAAHHW,AC11a00000oVsJDAA0ID,6756.713376,2021-07-29T22:46:28Z,Enterprise
DE64p00000WGOtnAAHHW,AC11a00000kt8fXAAQID,1471.33758,2021-07-29T23:07:23Z,Enterprise
DE64p00000WGRaxAAHHW,AC14p00001n4gh8AAAID,14904.4586,2021-07-30T17:10:07Z,Commercial
DE64p00000Uq2pZAARHW,AC11a00000hGRciAAGID,7005.095541,2021-05-03T14:55:40Z,Commercial
DE64p00000VvJgWAAVHW,AC11P00000zU5xeQACID,7303.184713,2021-05-05T17:42:07Z,Commercial
DE64p00000VvMjbAAFHW,AC14p00001kbkzjAAAID,6114.649682,2021-05-06T14:20:14Z,Commercial
DE64p00000VvMwVAAVHW,AC11a00000jOyFXAA0ID,6630.573248,2021-05-06T15:29:51Z,Commercial
DE64p00000VvN4KAAVHW,AC11a00000lnrYDAAYID,1624.203822,2021-05-06T16:01:40Z,Commercial
DE64p00000VvNauAAFHW,AC11a00000ggnG5AAIID,41273.88535,2021-05-06T18:28:59Z,Mid Market
DE64p00000VvO9dAAFHW,AC11a00000eZltGAASID,6592.356688,2021-05-06T21:49:10Z,Mid Market
DE64p00000VvWGHAA3HW,AC11P00000z8CY0QAMID,10623.82166,2021-05-10T19:31:39Z,Commercial
DE64p00000VvWkHAAVHW,AC11a00000cJ25NAASID,37863.43949,2021-05-10T21:45:30Z,Mid Market
DE64p00000VvclyAABHW,AC14p00001kcgoTAAQID,2633.93949,2021-05-12T12:46:18Z,Commercial
DE64p00000VvcoxAABHW,AC11a00000hGoLkAAKID,14904.4586,2021-05-12T13:31:28Z,Enterprise
DE64p00000VvhJyAAJHW,AC11a00000sXUTjAAOID,22012.73885,2021-05-13T18:10:52Z,Commercial
DE64p00000VvhlJAARHW,AC11a00000hFxjUAASID,883.8789809,2021-05-13T20:26:03Z,Commercial
DE64p00000VvjcgAABHW,AC11a00000q5E4IAAUID,47807.5414,2021-05-14T03:46:45Z,Commercial
DE64p00000VvlCKAAZHW,AC11a00000ksdekAAAID,20186.75159,2021-05-14T20:44:25Z,Commercial
DE64p00000VvpXeAAJHW,AC11a00000sXTEhAAOID,923.566879,2021-05-17T17:17:30Z,Commercial
DE64p00000Vvq8BAARHW,AC14p00001kbraOAAQID,2140.127389,2021-05-17T20:08:43Z,Commercial
DE64p00000VvrbpAABHW,AC11a00000cJVVCAA4ID,29187.89809,2021-05-18T15:25:42Z,Mid Market
DE64p00000VvrqCAARHW,AC14p00001liZf5AAEID,5503.184713,2021-05-18T16:33:48Z,Commercial
DE64p00000VvwOtAAJHW,AC11P0000135JGDQA2ID,8563.875796,2021-05-19T12:57:44Z,Commercial
DE64p00000Vvwg9AABHW,AC11a00000cJFfHAAWID,5961.783439,2021-05-19T14:50:46Z,Commercial
DE64p00000Vw1mGAARHW,AC11a00000hIIjaAAGID,12824.71338,2021-05-20T19:10:33Z,Commercial
DE64p00000Vw45bAABHW,AC11P00000xiziTQAQID,4762.66242,2021-05-21T09:07:17Z,Commercial
DE64p00000Vw4P1AAJHW,AC11a00000vVDQhAAOID,11750.80573,2021-05-21T14:31:59Z,Commercial
DE64p00000VwDQjAANHW,AC11a00000ieDpIAAUID,420.3821656,2021-05-24T18:38:58Z,Commercial
DE64p00000VwLOuAANHW,AC11P00000xKqlWQASID,9352.111465,2021-05-26T19:00:24Z,Commercial
DE64p00000VwNhdAAFHW,AC14p00001liRMHAA2ID,32311.91083,2021-05-27T09:47:51Z,Enterprise
DE64p00000VwP1cAAFHW,AC11P0000145kj9QAAID,3439.490446,2021-05-27T19:42:34Z,Commercial
DE64p00000VwYfpAAFHW,AC11P00000zTvVYQA0ID,17530.70064,2021-06-01T22:24:03Z,Commercial
DE64p00000VwmLnAAJHW,AC11P000014kTTNQA2ID,13454.38854,2021-06-06T07:52:30Z,Commercial
DE64p00000VwoJeAAJHW,AC11a00000jxgQyAAIID,5365.605096,2021-06-07T15:26:04Z,Commercial
DE64p00000VwwlFAARHW,AC11a00000cpJ50AAEID,955.4140127,2021-06-09T18:05:53Z,Enterprise
DE64p00000Vwx9eAABHW,AC11a00000pAOqcAAGID,13.69426752,2021-06-09T20:02:53Z,Commercial
DE64p00000Vx2oSAARHW,AC11P0000133D9RQAUID,2847.350318,2021-06-11T09:01:23Z,Commercial
DE64p00000Vx7jZAARHW,AC11a00000vVV1rAAGID,4054.77707,2021-06-14T17:40:27Z,Commercial
DE64p00000VxALuAANHW,AC11a00000cJHXLAA4ID,3357.961783,2021-06-15T19:29:16Z,Commercial
DE64p00000VxCL7AANHW,AC14p00001ljNW3AAMID,6583.031847,2021-06-16T16:58:17Z,Commercial
DE64p00000VxDRVAA3HW,AC14p00001llxT4AAIID,57324.84076,2021-06-16T23:29:32Z,Mid Market
DE64p00000VxEVdAANHW,AC11P00000zAczEQASID,8027.197452,2021-06-17T16:52:54Z,Commercial
DE64p00000VxIKuAANHW,AC11a00000hFs4sAACID,31299.36306,2021-06-18T19:46:49Z,Mid Market
DE64p00000VxSwkAAFHW,AC11a00000sEULWAA4ID,52165.6051,2021-06-21T21:41:43Z,Enterprise
DE64p00000VxUF8AANHW,AC11a00000syKwuAAEID,6707.006369,2021-06-22T15:54:20Z,Commercial
DE64p00000VxZW2AANHW,AC11P00000zTx2jQACID,11048.40764,2021-06-23T13:35:19Z,Commercial
DE64p00000VxfBfAAJHW,AC11a00000gfN1sAAEID,43108.28025,2021-06-24T21:15:45Z,Mid Market
DE64p00000VxhW8AAJHW,AC11a00000q6iSDAAYID,2684.61465,2021-06-25T09:08:41Z,Commercial
DE64p00000VxhoSAARHW,AC11a00000hGMeTAAWID,24248.40764,2021-06-25T14:17:27Z,Commercial
DE64p00000VxhwHAARHW,AC11a00000cJ2WwAAKID,22929.93631,2021-06-25T15:08:16Z,Mid Market
DE64p00000VxiayAABHW,AC11a00000eYiHcAAKID,3821.656051,2021-06-25T18:20:07Z,Commercial
DE64p00000VxihBAARHW,AC14p00001mndjVAAQID,2555.433121,2021-06-25T18:52:46Z,Commercial
DE64p00000VxqHOAAZHW,AC11a00000hGkBLAA0ID,85987.26115,2021-06-29T15:51:52Z,Enterprise
DE64p00000VxvQ8AAJHW,AC11P00000xru4SQAQID,7396.121019,2021-06-30T13:01:24Z,Commercial
DE64p00000VxxOoAAJHW,AC11a00000cJ1CSAA0ID,63057.32484,2021-06-30T23:58:04Z,Enterprise
DE64p00000VyAdkAAFHW,AC14p00001moE3RAAUID,6631.328025,2021-07-06T18:21:56Z,Commercial
DE64p00000VyFqoAAFHW,AC11a00000sxqENAAYID,687.8980892,2021-07-07T21:38:08Z,Enterprise
DE64p00000VyG6EAAVHW,AC11P000012YE40QAGID,149.044586,2021-07-07T23:01:32Z,Commercial
DE64p00000VyL6kAAFHW,AC11P000013g80vQAAID,7665.72293,2021-07-08T07:58:11Z,Commercial
DE64p00000VyP16AAFHW,AC11a00000t19QHAAYID,74522.29299,2021-07-09T02:41:17Z,Enterprise
DE64p00000VyTL8AANHW,AC14p00001juiBJAAYID,6915.286624,2021-07-09T19:43:02Z,Commercial
DE64p00000Vye6CAARHW,AC11a00000cJ06bAACID,47694.26752,2021-07-13T19:26:20Z,Enterprise
DE64p00000VyesQAARHW,AC11a00000mqamsAAAID,1796178.344,2021-07-14T00:27:09Z,Enterprise
DE64p00000Vyo4HAARHW,AC11a00000vX1vUAASID,169317.8344,2021-07-15T12:50:04Z,Enterprise
DE64p00000VysFUAAZHW,AC11P00000xjuORQAYID,5128.66242,2021-07-16T12:43:04Z,Commercial
DE64p00000VysPeAAJHW,AC11a00000hGIXCAA4ID,7720.509554,2021-07-16T14:18:15Z,Mid Market
DE64p00000Vz3tLAARHW,AC14p00001jM977AACID,1329.89172,2021-07-20T20:14:10Z,Commercial
DE64p00000Vz46jAABHW,AC11a00000kt8xNAAQID,14904.4586,2021-07-20T21:30:31Z,Mid Market
DE64p00000VzCqTAAVHW,AC11a00000hGkOyAAKID,45859.87261,2021-07-22T16:43:53Z,Enterprise
DE64p00000VzOU8AANHW,AC11P000013g7cGQAQID,4353.566879,2021-07-26T10:35:54Z,Commercial
DE64p00000VzPikAAFHW,AC11P00000xwwRQQAYID,15851.46497,2021-07-26T18:23:05Z,Commercial
DE64p00000WGEL7AAPHW,AC14p00001n4D1nAAEID,171.9745223,2021-07-27T16:52:35Z,Commercial
DE64p00000WGF36AAHHW,AC11P00000xJlExQAKID,11594.90446,2021-07-27T19:36:19Z,Commercial
DE64p00000WGJmAAAXHW,AC11a00000lnrd4AAAID,18917.19745,2021-07-28T17:00:39Z,Mid Market
DE64p00000WGOnVAAXHW,AC11P00000zTtkKQASID,175.7961783,2021-07-29T22:11:24Z,Commercial
DE64p00000WGRk4AAHHW,AC11a00000hGPQAAA4ID,12416.56051,2021-07-30T17:52:00Z,Mid Market
DE64p00000Uq2oMAARHW,AC11a00000rcoLpAAIID,4518.917197,2021-05-03T14:47:35Z,Commercial
DE64p00000Uq417AABHW,AC11a00000kt93VAAQID,137.5796178,2021-05-03T20:41:10Z,Commercial
DE64p00000VvJWIAA3HW,AC14p00001kbrlYAAQID,25337.57962,2021-05-05T16:53:16Z,Commercial
DE64p00000VvJvbAAFHW,AC11P00000zViFtQAKID,2233.146497,2021-05-05T18:43:36Z,Commercial
DE64p00000VvKOfAANHW,AC11P0000133reNQAQID,13291.71975,2021-05-05T20:47:44Z,Commercial
DE64p00000VvKnJAAVHW,AC11a00000cJTnDAAWID,21210.19108,2021-05-05T23:27:54Z,Commercial
DE64p00000VvNb9AAFHW,AC11a00000cqCdvAAEID,15649.68153,2021-05-06T18:29:31Z,Mid Market
DE64p00000VvR4qAAFHW,AC11a00000lnpvpAAAID,8197.452229,2021-05-07T18:17:35Z,Commercial
DE64p00000VvWpCAAVHW,AC11a00000hIJYOAA4ID,12296.17834,2021-05-10T22:08:52Z,Commercial
DE64p00000VvZfUAAVHW,AC14p00001kbac3AAAID,2982.710191,2021-05-11T21:45:15Z,Commercial
DE64p00000VvdvZAARHW,AC11P00000xJHX0QAOID,820.3184713,2021-05-12T19:08:23Z,Commercial
DE64p00000Vvhw9AABHW,AC11a00000mrbq4AAAID,1012.611465,2021-05-13T21:14:37Z,Enterprise
DE64p00000VvstLAARHW,AC11P00000zAuEOQA0ID,2632.719745,2021-05-18T20:52:55Z,Commercial
DE64p00000Vvsu5AABHW,AC11a00000sHMkCAAWID,1043.312102,2021-05-18T21:02:06Z,Commercial
DE64p00000VvswtAABHW,AC11P00000zTxJbQAKID,27032.48408,2021-05-18T21:06:10Z,Commercial
DE64p00000VvxscAABHW,AC11a00000kt47qAAAID,10624.20382,2021-05-19T19:47:56Z,Commercial
DE64p00000Vw0r9AABHW,AC11a00000hGkbjAACID,24363.05732,2021-05-20T16:12:31Z,Mid Market
DE64p00000VwDuwAAFHW,AC14p00001gV6oVAASID,12802.54777,2021-05-24T20:41:22Z,Commercial
DE64p00000VwK6uAAFHW,AC11P00000yDmHjQAKID,78685.68153,2021-05-26T13:13:24Z,Enterprise
DE64p00000VwKomAAFHW,AC11a00000vW6eqAACID,4066.194268,2021-05-26T16:34:12Z,Commercial
DE64p00000VwMEtAANHW,AC11a00000cJJGHAA4ID,32202.76115,2021-05-27T00:10:22Z,Enterprise
DE64p00000VwPFEAA3HW,AC11a00000ksaXLAAYID,28738.8535,2021-05-27T20:51:56Z,Commercial
DE64p00000Vwet0AABHW,AC11a00000q6dIPAAYID,4706.171975,2021-06-03T10:45:03Z,Commercial
DE64p00000Vwf84AABHW,AC11P00000zVUnLQAWID,821.656051,2021-06-03T13:50:11Z,Commercial
DE64p00000VwgFsAAJHW,AC11P00000z8MmvQAEID,9984.076433,2021-06-03T18:41:15Z,Commercial
DE64p00000VwrebAABHW,AC11a00000moBh9AAEID,3473.88535,2021-06-08T19:15:27Z,Commercial
DE64p00000VwzfCAARHW,AC11P00000zTvPfQAKID,14904.4586,2021-06-10T14:52:17Z,Commercial
DE64p00000Vx1A6AAJHW,AC11a00000cJTtzAAGID,9171.974522,2021-06-10T22:14:47Z,Mid Market
DE64p00000Vx9dcAABHW,AC11a00000ksdqMAAQID,11923.56688,2021-06-15T16:10:18Z,Commercial
DE64p00000VxASzAANHW,AC11P00000zTv3eQACID,8946.815287,2021-06-15T19:44:39Z,Commercial
DE64p00000VxB51AAFHW,AC14p00001ljczLAAQID,2184.143312,2021-06-15T23:38:19Z,Commercial
DE64p00000VxBUmAANHW,AC11a00000q6kggAAAID,12698.59873,2021-06-16T09:51:57Z,Commercial
DE64p00000VxCG7AANHW,AC11P00000zVovFQASID,21000.76433,2021-06-16T16:35:51Z,Commercial
DE64p00000VxCi6AAFHW,AC11a00000hGOxwAAGID,11847.13376,2021-06-16T18:47:55Z,Commercial
DE64p00000VxD0PAAVHW,AC14p00001iV0AMAA0ID,1054.77707,2021-06-16T20:23:45Z,Enterprise
DE64p00000VxE9rAAFHW,AC11a00000gRZH7AAOID,23694.26752,2021-06-17T15:11:16Z,Commercial
DE64p00000VxEGJAA3HW,AC11P00000xwRdZQAUID,6462.382166,2021-06-17T15:44:27Z,Enterprise
DE64p00000VxdvlAABHW,AC11a00000hG0cvAACID,18859.87261,2021-06-24T15:58:41Z,Mid Market
DE64p00000VxeGQAAZHW,AC11a00000mo21KAAQID,3354.649682,2021-06-24T17:19:17Z,Commercial
DE64p00000VxeyRAARHW,AC14p00001llHucAAEID,7452.229299,2021-06-24T20:13:24Z,Commercial
DE64p00000VxhnFAARHW,AC11a00000hGLkBAAWID,10248.90446,2021-06-25T14:08:57Z,Commercial
DE64p00000Vxi3SAARHW,AC14p00001hwonUAAQID,8350.318471,2021-06-25T15:40:23Z,Commercial
DE64p00000VximQAARHW,AC11P000012YlKNQA0ID,38.21656051,2021-06-25T19:16:44Z,Commercial
DE64p00000VxnkBAARHW,AC11a00000cJ3thAACID,18105.47771,2021-06-28T15:19:21Z,Commercial
DE64p00000Vxp7aAABHW,AC11a00000mLXrYAAWID,5629.299363,2021-06-28T21:34:51Z,Commercial
DE64p00000VxqQ6AAJHW,AC14p00001moLbIAAUID,5216.56051,2021-06-29T16:48:54Z,Commercial
DE64p00000VxqwRAARHW,AC11P00000zTszrQACID,3577.070064,2021-06-29T19:00:31Z,Commercial
DE64p00000VxvRaAAJHW,AC11a00000cIzHJAA0ID,428025.4777,2021-06-30T13:17:38Z,Enterprise
DE64p00000Vy4ItAAJHW,AC14p00001gUwWfAAKID,20866.24204,2021-07-02T15:08:43Z,Commercial
DE64p00000Vy4ODAAZHW,AC11a00000eZli3AACID,206369.4268,2021-07-02T15:35:03Z,Enterprise
DE64p00000Vy4gHAARHW,AC14p00001mosD1AAIID,974.4171975,2021-07-02T16:55:32Z,Commercial
DE64p00000Vy52kAABHW,AC11a00000nZnwCAASID,21210.19108,2021-07-02T19:02:52Z,Mid Market
DE64p00000VyMGSAA3HW,AC11a00000q6a5gAAAID,2232.420382,2021-07-08T10:42:41Z,Commercial
DE64p00000VyTPjAANHW,AC11a00000p9kKKAAYID,17006.36943,2021-07-09T20:05:55Z,Commercial
DE64p00000VydEtAAJHW,AC11a00000cJ0rhAACID,74092.35669,2021-07-13T16:17:39Z,Enterprise
DE64p00000VyelKAARHW,AC11a00000cJJ59AAGID,22356.6879,2021-07-13T22:53:09Z,Enterprise
DE64p00000VyjR3AAJHW,AC11P000014pKBzQAMID,894.2675159,2021-07-14T15:44:37Z,Commercial
DE64p00000Vz3N5AAJHW,AC11a00000ieDbkAAEID,46700.63694,2021-07-20T18:19:52Z,Mid Market
DE64p00000VzJkPAAVHW,AC11a00000hFs2rAACID,5158.340764,2021-07-23T16:47:32Z,Commercial
DE64p00000VzKXCAA3HW,AC14p00001mquXCAAYID,14904.4586,2021-07-23T20:27:24Z,Commercial
DE64p00000WGEVvAAPHW,AC11a00000ta2MjAAIID,1910.828025,2021-07-27T17:35:53Z,Commercial
DE64p00000WGNuiAAHHW,AC11P0000106DzgQAEID,3821.656051,2021-07-29T18:10:19Z,Enterprise
DE64p00000WGR7bAAHHW,AC11a00000hGkIqAAKID,19108.28025,2021-07-30T15:02:15Z,Mid Market
DE64p00000Uq655AABHW,AC11a00000gf0ZHAAYID,4694.904459,2021-05-04T17:37:08Z,Commercial
DE64p00000VvNpQAAVHW,AC11a00000sFwqKAASID,5732.484076,2021-05-06T19:48:49Z,Commercial
DE64p00000VvZaFAAVHW,AC11a00000gT33oAACID,11235.66879,2021-05-11T21:14:50Z,Commercial
DE64p00000Vvd4EAARHW,AC11a00000q6nZmAAIID,7660.910828,2021-05-12T15:11:18Z,Commercial
DE64p00000VvdvUAARHW,AC11a00000cJ42KAASID,469490.4459,2021-05-12T19:07:59Z,Enterprise
DE64p00000VvdvfAABHW,AC11a00000gfN3ZAAUID,17866.24204,2021-05-12T19:10:19Z,Commercial
DE64p00000VvrngAABHW,AC11P00000xtosdQAAID,7001.171975,2021-05-18T16:14:08Z,Commercial
DE64p00000Vvsx8AABHW,AC11a00000kstLmAAIID,7070.063694,2021-05-18T21:06:55Z,Mid Market
DE64p00000VvtA2AAJHW,AC11a00000hG6CFAA0ID,8942.675159,2021-05-18T22:07:24Z,Commercial
DE64p00000VvwSMAAZHW,AC11P00000xtozcQAAID,11709.38217,2021-05-19T13:32:10Z,Commercial
DE64p00000Vvy0lAABHW,AC11a00000rfsEtAAIID,2623.127389,2021-05-19T20:42:06Z,Commercial
DE64p00000Vw1qDAARHW,AC11a00000eZm4sAACID,14308.28025,2021-05-20T19:24:35Z,Commercial
DE64p00000Vw23vAABHW,AC11a00000hIR0iAAGID,16815.28662,2021-05-20T20:19:03Z,Commercial
DE64p00000VwD9VAAVHW,AC11a00000sGL7IAAWID,229.2993631,2021-05-24T17:35:57Z,Commercial
DE64p00000VwDT1AANHW,AC11a00000WuFf9AAFID,32067.51592,2021-05-24T18:48:22Z,Mid Market
DE64p00000VwGijAAFHW,AC11a00000kssvZAAQID,3616.773885,2021-05-25T21:13:32Z,Commercial
DE64p00000VwGlsAAFHW,AC11P00000zBMg3QAGID,14044.58599,2021-05-25T21:27:44Z,Commercial
DE64p00000VwNutAAFHW,AC11a00000moruxAAAID,5216.56051,2021-05-27T14:03:01Z,Commercial
DE64p00000VwSLCAA3HW,AC11a00000lns4gAAAID,2101.910828,2021-05-28T18:12:39Z,Commercial
DE64p00000VwSr5AAFHW,AC11a00000hIJTJAA4ID,17499.74522,2021-05-28T21:58:46Z,Commercial
DE64p00000VwiwWAARHW,AC11P00000xttGrQAIID,4585.987261,2021-06-04T13:57:54Z,Commercial
DE64p00000VwoliAABHW,AC11a00000jN93ZAASID,25146.49682,2021-06-07T17:28:29Z,Mid Market
DE64p00000Vwp0JAARHW,AC11a00000mrv8oAAAID,1650.955414,2021-06-07T18:19:47Z,Enterprise
DE64p00000VwqXvAAJHW,AC11a00000cJ0DSAA0ID,40800.95541,2021-06-08T13:39:47Z,Mid Market
DE64p00000VwrgXAARHW,AC11a00000cJHEOAA4ID,357707.0064,2021-06-08T19:22:32Z,Enterprise
DE64p00000VwwDwAAJHW,AC11a00000cpJ5YAAUID,373605.0955,2021-06-09T15:30:49Z,Enterprise
DE64p00000Vx3piAABHW,AC11a00000tZekDAASID,4193.312102,2021-06-11T17:48:21Z,Commercial
DE64p00000Vx3r0AABHW,AC11P000014pBcVQAUID,107770.7006,2021-06-11T17:54:48Z,Enterprise
DE64p00000Vx7GSAAZHW,AC11P000014mwSQQAYID,12708.9172,2021-06-14T15:25:47Z,Enterprise
DE64p00000Vx8IPAAZHW,AC14p00001hZ0uhAACID,16096.81529,2021-06-14T20:14:45Z,Commercial
DE64p00000Vx8MRAAZHW,AC14p00001ll9HrAAIID,11029.29936,2021-06-14T20:33:27Z,Commercial
DE64p00000Vx9oNAARHW,AC11a00000kseegAAAID,11350.31847,2021-06-15T16:55:59Z,Commercial
DE64p00000VxBgnAAFHW,AC11a00000eZhRNAA0ID,183439.4904,2021-06-16T13:40:42Z,Enterprise
DE64p00000VxBgsAAFHW,AC11a00000hGlUAAA0ID,15411.21019,2021-06-16T13:41:01Z,Enterprise
DE64p00000VxDmfAAFHW,AC11P000011NUOMQA4ID,6846.308917,2021-06-17T11:25:08Z,Commercial
DE64p00000VxEAVAA3HW,AC14p00001lm8JAAAYID,3821.656051,2021-06-17T15:17:12Z,Commercial
