sales_touchpoint_id,channel_name,contact_id,sales_touchpoint_date
SAT4p00001kshIaEAIID,Outbound,CO31a00000tdTlJAAUID,2021-08-09T08:47:24Z
SAT4p00001kvbseEAAID,Outbound,CO31P000014qbsOQAQID,2021-08-13T20:02:11Z
SAT4p00001ku8DFEAYID,Outbound,CO31a00000rjRjLAAUID,2021-08-10T18:21:09Z
SAT4p00001kt0xnEAAID,Outbound,CO34p00001nAdg4AACID,2021-08-09T18:05:06Z
SAT4p00001kum0YEAQID,Outbound,CO34p00001m3iujAAAID,2021-08-11T19:04:01Z
SAT4p00001ktxAlEAIID,Outbound,CO34p00001mt7LsAAIID,2021-08-10T15:32:30Z
SAT4p00001kt8oIEAQID,Outbound,CO31a00000vaTLGAA2ID,2021-08-09T20:13:53Z
SAT4p00001ktqxNEAQID,Outbound,CO34p00001nBgbAAASID,2021-08-10T14:06:23Z
SAT4p00001kuBQcEAMID,Outbound,CO31a00000hKkoZAASID,2021-08-10T19:12:30Z
SAT1P00002XvgXyUAJID,Outbound,CO31P000013gKW5QAMID,2019-02-22T16:05:26Z
SAT1P00002X3V5dUAFID,Outbound,CO31P000012mfyAQAQID,2019-02-19T11:24:16Z
SAT1P00002Xvt6AUARID,Outbound,CO31a00000uF0VSAA0ID,2019-02-22T18:13:56Z
SAT1P00002XslmMUARID,Outbound,CO31a000010c6qrAAAID,2019-02-19T21:38:10Z
SAT1P00002Xsq6TUARID,Outbound,CO31P000013eqHwQAIID,2019-02-19T22:32:48Z
SAT1P00002Xvq8GUARID,Outbound,CO31a00000hKsy8AACID,2019-02-22T17:40:47Z
SAT1P00002XuxATUAZID,Outbound,CO31a00000hKj7OAASID,2019-02-21T20:10:20Z
SAT1P00002XuHt0UAFID,Outbound,CO31a00000hJiZYAA0ID,2019-02-21T16:04:48Z
SAT1P00002kDPmUUAWID,Outbound,CO31a00000p6bANAAYID,2019-05-22T17:43:02Z
SAT1P00002kDAOAUA4ID,Outbound,CO31a00000s23aNAAQID,2019-05-22T14:52:37Z
SAT1P00002kFG6CUAWID,Outbound,CO31P000015xwtMQAQID,2019-05-24T17:51:20Z
SAT1P00002kCR4tUAGID,Outbound,CO31P000014CAv6QAGID,2019-05-21T17:26:51Z
SAT1P00002kBvHHUA0ID,Outbound,CO31P0000135K1UQAUID,2019-05-21T09:33:31Z
SAT1P00002tSlsoUACID,Outbound,CO31P000017aR1NQAUID,2019-08-20T20:22:37Z
SAT1P00002tTw1FUASID,Outbound,CO31a00000vcaKaAAIID,2019-08-21T20:57:07Z
SAT1P00002spgX9UAIID,Outbound,CO31P000017Y7r0QACID,2019-08-19T18:48:09Z
SAT1P00002sqYp1UAEID,Outbound,CO31P000012JJ1LQAWID,2019-08-20T15:36:10Z
SAT1P00002tThBOUA0ID,Outbound,CO31a00000tf6e8AAAID,2019-08-21T18:49:25Z
SAT1P00002tTJrqUAGID,Outbound,CO31P0000178VRNQA2ID,2019-08-21T15:12:25Z
SAT1P000036QsnjUACID,Outbound,CO31P00001AdSISQA3ID,2019-11-21T17:45:07Z
SAT1P000036OFXGUA4ID,Outbound,CO31P000014DbToQAKID,2019-11-19T17:24:06Z
SAT1P000035phAOUAYID,Outbound,CO31P000014DQa7QAGID,2019-11-18T18:41:24Z
SAT1P000036OvDlUAKID,Outbound,CO31P000016bl37QAAID,2019-11-20T09:15:55Z
SAT1P000036P3SUUA0ID,Outbound,CO31P000018tFJlQAMID,2019-11-20T14:15:09Z
SAT1P000036PlbhUACID,Outbound,CO31P000019THsiQAGID,2019-11-20T18:52:50Z
SAT1P000035pWYNUA2ID,Outbound,CO31a00000hlb4JAAQID,2019-11-18T17:05:01Z
SAT1P000036QesGUASID,Outbound,CO31P000016Qhy9QACID,2019-11-21T15:54:12Z
SAT1P000035pFxvUAEID,Outbound,CO31a00000hlPZPAA2ID,2019-11-18T14:42:54Z
SAT1P000035psKyUAIID,Outbound,CO31P00001AbpknQABID,2019-11-18T20:55:54Z
SAT1P000036RpWvUAKID,Outbound,CO31P000019UOJIQA4ID,2019-11-22T16:00:08Z
SAT1P0000374PjYUAUID,Outbound,CO31a00000uFFrGAAWID,2019-11-22T23:04:11Z
SAT1P000036OFFpUAOID,Outbound,CO31P000014rS0vQAEID,2019-11-19T17:21:21Z
SAT1P000036QAfcUAGID,Outbound,CO31P000016bPjhQAEID,2019-11-20T22:32:47Z
SAT1P00003HLWDwUAPID,Outbound,CO31P000014BD7MQAWID,2020-02-17T21:57:09Z
SAT1P00003IMn9dUADID,Outbound,CO31a00000tdSBvAAMID,2020-02-21T12:26:29Z
SAT1P00003I3VVcUANID,Outbound,CO31P00001CMNK8QAPID,2020-02-19T10:03:47Z
SAT1P00003HLOlRUAXID,Outbound,CO31P000019TB5XQAWID,2020-02-17T19:51:59Z
SAT1P00003I4nhwUABID,Outbound,CO31a00000tbg8LAAQID,2020-02-20T14:27:36Z
SAT1P00003INgb2UADID,Outbound,CO31P000016RJfHQAWID,2020-02-21T22:30:15Z
SAT4p00001RezmmEABID,Outbound,CO31P000012RHToQAOID,2020-05-19T20:29:51Z
SAT4p00001QuJrnEAFID,Outbound,CO31P000017Z0kRQASID,2020-05-18T14:00:32Z
SAT4p00001Relo0EABID,Outbound,CO31a000011OPKwAAOID,2020-05-19T14:01:31Z
SAT4p00001RfnZZEAZID,Outbound,CO31P00001DQRXsQAPID,2020-05-21T19:31:01Z
SAT4p00001RfXZtEANID,Outbound,CO31a00000s1vLeAAIID,2020-05-20T19:34:01Z
SAT4p00001RfsJoEAJID,Outbound,CO31P00001DBlhPQATID,2020-05-22T11:39:51Z
SAT4p00001QuINFEA3ID,Outbound,CO31P0000134jaCQAQID,2020-05-18T13:12:13Z
SAT4p00001V5bqkEABID,Outbound,CO34p00001f5PbpAAEID,2020-08-17T18:53:34Z
SAT4p00001VGMEiEAPID,Outbound,CO31P00001ErjUkQAJID,2020-08-21T16:20:54Z
SAT4p00001V6GqfEAFID,Outbound,CO31a00000gRyCxAAKID,2020-08-18T17:46:50Z
SAT4p00001VFUYUEA5ID,Outbound,CO34p00001f5LQjAAMID,2020-08-19T20:29:38Z
SAT4p00001VFP9DEAXID,Outbound,CO31P00001DANv9QAHID,2020-08-19T18:10:27Z
SAT4p00001VFNaREAXID,Outbound,CO31P000016bbQaQAIID,2020-08-19T17:29:10Z
SAT4p00001VFU2FEAXID,Outbound,CO31P000019UdpXQASID,2020-08-19T20:25:09Z
SAT4p00001V6DNgEANID,Outbound,CO31P000013h8PPQAYID,2020-08-18T17:20:52Z
SAT4p00001V5KOiEANID,Outbound,CO31P000015aJmpQAEID,2020-08-17T14:42:33Z
SAT4p00001Z3fhzEABID,Outbound,CO31a00000cZe3oAACID,2020-11-18T22:40:59Z
SAT4p00001Z2iEuEAJID,Outbound,CO31P00001BmERlQANID,2020-11-17T14:58:45Z
SAT4p00001Z3v11EABID,Outbound,CO34p00001i30h3AAAID,2020-11-19T15:27:13Z
SAT4p00001cgKPBEA2ID,Outbound,CO31P00001DTIadQAHID,2021-02-18T16:42:47Z
SAT4p00001cffVPEAYID,Outbound,CO34p00001i26o9AAAID,2021-02-17T18:21:01Z
SAT4p00001ce8HjEAIID,Outbound,CO31P000019xyzIQAQID,2021-02-16T16:18:57Z
SAT4p00001d5mPmEAIID,Outbound,CO31a00000wqjmMAAQID,2021-02-18T21:17:05Z
SAT4p00001cfw5YEAQID,Outbound,CO31P00001ErC5EQAVID,2021-02-17T22:28:41Z
SAT4p00001cfg8HEAQID,Outbound,CO31P00001B6zPqQAJID,2021-02-17T18:26:23Z
SAT4p00001d5pFoEAIID,Outbound,CO31a00000uzUwnAAEID,2021-02-18T22:06:01Z
SAT4p00001cfUG7EAMID,Outbound,CO31P000016azK3QAIID,2021-02-17T16:20:50Z
SAT4p00001d5lkUEAQID,Outbound,CO34p00001jBzJyAAKID,2021-02-18T21:07:29Z
SAT4p00001d6CMYEA2ID,Outbound,CO34p00001fy18kAAAID,2021-02-19T19:11:10Z
SAT4p00001d6FgfEAEID,Outbound,CO34p00001fmlFrAAIID,2021-02-19T21:18:58Z
SAT4p00001cfffKEAQID,Outbound,CO34p00001i26o9AAAID,2021-02-17T18:23:14Z
SAT4p00001d65I9EAIID,Outbound,CO31a00000td1mJAAQID,2021-02-19T15:32:58Z
SAT4p00001go4fhEAAID,Outbound,CO31a00000uDz3TAASID,2021-05-19T18:00:14Z
SAT4p00001gnQfCEAUID,Outbound,CO31P00001BmqGxQAJID,2021-05-18T17:11:57Z
SAT4p00001gnTFCEA2ID,Outbound,CO34p00001kS32HAASID,2021-05-18T17:40:52Z
SAT4p00001gmwFhEAIID,Outbound,CO31P000014rDkAQAUID,2021-05-18T07:43:38Z
SAT4p00001gm08sEAAID,Outbound,CO31P00001AdNkxQAFID,2021-05-17T09:54:55Z
SAT4p00001hAB51EAGID,Outbound,CO34p00001kUcukAACID,2021-05-21T19:46:08Z
SAT4p00001gnt3hEAAID,Outbound,CO31P0000149xPKQAYID,2021-05-19T13:14:45Z
SAT4p00001go2TNEAYID,Outbound,CO34p00001kV37qAACID,2021-05-19T16:48:41Z
SAT4p00001gnucfEAAID,Outbound,CO31P000016R93nQACID,2021-05-19T13:52:48Z
SAT4p00001h9ubzEAAID,Outbound,CO31P000015x5gRQAQID,2021-05-21T09:43:00Z
SAT4p00001gnwVnEAIID,Outbound,CO31P00001CLfgqQADID,2021-05-19T15:04:51Z
SAT4p00001gnjBkEAIID,Outbound,CO31a00000sSHQKAA4ID,2021-05-18T20:54:09Z
SAT4p00001h9nMjEAIID,Outbound,CO31a00000sRfwDAASID,2021-05-20T22:55:57Z
SAT4p00001goQqbEAEID,Outbound,CO34p00001jRZ59AAGID,2021-05-20T15:44:36Z
SAT4p00001gnF4eEAEID,Outbound,CO31a00000hKmgXAASID,2021-05-18T15:01:23Z
SAT4p00001go9kgEAAID,Outbound,CO34p00001kT1KaAAKID,2021-05-19T20:22:46Z
SAT4p00001gmBZeEAMID,Outbound,CO31P00001DTLUUQA5ID,2021-05-17T15:25:46Z
SAT4p00001gnEhPEAUID,Outbound,CO34p00001kUAepAAGID,2021-05-18T14:55:17Z
SAT4p00001gmQubEAEID,Outbound,CO31P000015cXigQAEID,2021-05-17T19:32:03Z
SAT4p00001go9T0EAIID,Outbound,CO31a00000hKjpZAASID,2021-05-19T20:13:44Z
SAT4p00001gnuXKEAYID,Outbound,CO34p00001kTC3QAAWID,2021-05-19T14:04:56Z
SAT4p00001gnulPEAQID,Outbound,CO34p00001kUABxAAOID,2021-05-19T14:00:27Z
SAT4p00001gmCHPEA2ID,Outbound,CO34p00001iftw3AAAID,2021-05-17T15:27:20Z
SAT4p00001gmTwNEAUID,Outbound,CO31P00001B5TlEQAVID,2021-05-17T20:14:56Z
SAT4p00001go16PEAQID,Outbound,CO34p00001kU8VfAAKID,2021-05-19T16:19:56Z
SAT4p00001gni0VEAQID,Outbound,CO34p00001kD2s7AACID,2021-05-18T21:06:19Z
SAT4p00001h9bvyEAAID,Outbound,CO31P000016c8QGQAYID,2021-05-20T19:06:55Z
SAT4p00001h9ci1EAAID,Outbound,CO34p00001ieKvTAAUID,2021-05-20T19:39:36Z
SAT4p00001l9kdQEAQID,Outbound,CO34p00001mx1t1AAAID,2021-08-17T17:14:10Z
SAT4p00001lAQHqEAOID,Outbound,CO34p00001m0tWPAAYID,2021-08-18T18:02:00Z
SAT4p00001lB9vxEACID,Outbound,CO34p00001m4BWzAAMID,2021-08-20T10:07:08Z
SAT4p00001kw3bZEAQID,Outbound,CO31P000012mOUZQA2ID,2021-08-16T15:15:20Z
SAT4p00001lAA5iEAGID,Outbound,CO34p00001kVkCgAAKID,2021-08-18T08:35:01Z
SAT4p00001lAXjdEAGID,Outbound,CO31a00000loJ4KAAUID,2021-08-18T21:40:40Z
SAT4p00001l9rAMEAYID,Outbound,CO34p00001meiqiAAAID,2021-08-17T19:07:10Z
SAT4p00001lAvLQEA0ID,Outbound,CO34p00001mtHLFAA2ID,2021-08-19T19:39:30Z
SAT4p00001l9zIsEAIID,Outbound,CO34p00001iZZk7AAGID,2021-08-17T20:44:32Z
SAT4p00001l90IuEAIID,Outbound,CO34p00001mvDJXAA2ID,2021-08-16T21:20:05Z
SAT4p00001lBJZIEA4ID,Outbound,CO34p00001m4Q2hAAEID,2021-08-20T15:08:06Z
SAT4p00001kvwvhEAAID,Outbound,CO31a00000xLX7aAAGID,2021-08-16T13:25:17Z
SAT4p00001l91rlEAAID,Outbound,CO31P000017aBeuQAEID,2021-08-16T21:51:36Z
SAT4p00001lASb5EAGID,Outbound,CO31P000012ludeQAAID,2021-08-18T18:48:05Z
SAT4p00001l9hTZEAYID,Outbound,CO34p00001kUOcWAAWID,2021-08-17T16:07:24Z
SAT1P00002ZJb8BUATID,Outbound,CO31P000014AeeIQASID,2019-03-01T14:57:56Z
SAT1P00002YXNEWUA5ID,Outbound,CO31a00000xJyD3AAKID,2019-02-28T13:48:53Z
SAT1P00002ZJzNJUA1ID,Outbound,CO31a00000xM6M5AAKID,2019-03-01T17:03:30Z
SAT1P00002YVU4qUAHID,Outbound,CO31P0000149k2wQAAID,2019-02-26T15:47:18Z
SAT1P00002YXD3HUAXID,Outbound,CO31P000012kqQOQAYID,2019-02-28T00:13:45Z
SAT1P00002YVuCPUA1ID,Outbound,CO31a00000gRyCxAAKID,2019-02-26T20:10:47Z
SAT1P00002ZIuK5UALID,Outbound,CO31a00000rioURAAYID,2019-02-28T21:02:38Z
SAT1P00002ZKOrRUAXID,Outbound,CO31a00000p6bANAAYID,2019-03-01T19:23:58Z
SAT1P00002ZIZwiUAHID,Outbound,CO31a00000fwYgDAAUID,2019-02-28T18:29:25Z
SAT1P00002ZIv06UADID,Outbound,CO31a00000pc8NrAAIID,2019-02-28T21:09:54Z
SAT1P00002YWQF1UAPID,Outbound,CO31a00000hKj7OAASID,2019-02-27T14:33:25Z
SAT1P00002l50gWUAQID,Outbound,CO31P000016O7bbQACID,2019-05-29T13:40:36Z
SAT1P00002l52FvUAIID,Outbound,CO31P000016OjXMQA0ID,2019-05-29T14:00:35Z
SAT1P00002l550aUAAID,Outbound,CO31P000015cvGIQAYID,2019-05-29T14:30:40Z
SAT1P00002ksJkXUAUID,Outbound,CO31a00000hlbyIAAQID,2019-05-28T18:59:00Z
SAT1P00002l57bLUAQID,Outbound,CO31P000015wsEhQAIID,2019-05-29T14:52:58Z
SAT1P00002u1bLJUAYID,Outbound,CO31a00000XggzdAABID,2019-08-27T14:39:25Z
SAT1P00002uqZgOUAUID,Outbound,CO31P0000189v3vQAAID,2019-08-30T17:35:42Z
SAT1P00002u2pTwUAIID,Outbound,CO31P000016O4oRQASID,2019-08-28T16:04:13Z
SAT1P00002u3POCUA2ID,Outbound,CO31a00000zALtxAAGID,2019-08-28T21:59:20Z
SAT1P00002u2YHhUAMID,Outbound,CO31a00000cZX9sAAGID,2019-08-28T13:18:35Z
SAT1P00003762NZUAYID,Outbound,CO31P000016QyaTQASID,2019-11-25T23:37:41Z
SAT1P00003750WrUAIID,Outbound,CO31P00001Ae1MPQAZID,2019-11-25T14:53:16Z
SAT1P0000375MkwUAEID,Outbound,CO31P000016Qhy9QACID,2019-11-25T17:44:03Z
SAT1P00003J3DXrUANID,Outbound,CO31P00001CMKNKQA5ID,2020-02-26T12:52:46Z
SAT1P00003J3x92UABID,Outbound,CO31P000013gyW0QAIID,2020-02-26T20:33:21Z
SAT1P00003IOdnTUATID,Outbound,CO31P000018AQGiQAOID,2020-02-24T14:47:39Z
SAT1P00003IOztyUADID,Outbound,CO31a00000lm7ZpAAIID,2020-02-24T18:11:44Z
SAT1P00003IPlckUADID,Outbound,CO31P000016OMqzQAGID,2020-02-25T14:53:41Z
SAT1P00003J5NXkUANID,Outbound,CO31P00001BmpggQABID,2020-02-27T20:12:58Z
SAT1P00003J42WtUAJID,Outbound,CO31P000017alPOQAYID,2020-02-26T21:17:43Z
SAT1P00003IQLNaUAPID,Outbound,CO31P00001CdzDHQAZID,2020-02-25T18:19:18Z
SAT4p00001RhnZzEAJID,Outbound,CO31P0000189v3vQAAID,2020-05-28T15:50:03Z
SAT4p00001RghIaEAJID,Outbound,CO31a00000mhqjOAAQID,2020-05-26T15:42:59Z
SAT4p00001Rh9y7EABID,Outbound,CO31P00001B5DrTQAVID,2020-05-27T13:46:30Z
SAT4p00001Rgk3TEARID,Outbound,CO31P000015ZqswQACID,2020-05-26T16:55:10Z
SAT4p00001RhysvEABID,Outbound,CO31P000016bnAfQAIID,2020-05-29T10:32:42Z
SAT4p00001Rh9YdEAJID,Outbound,CO31P0000137SLkQAMID,2020-05-27T13:35:33Z
SAT4p00001TObvEEATID,Outbound,CO34p00001gvtcbAAAID,2020-08-26T18:30:10Z
SAT4p00001TP2KfEALID,Outbound,CO31a00000WF8aYAATID,2020-08-27T15:06:27Z
SAT4p00001TP9QbEALID,Outbound,CO31a00000cZZLgAAOID,2020-08-27T16:51:28Z
SAT4p00001TNb4eEADID,Outbound,CO31P00001DB1fAQATID,2020-08-25T12:08:04Z
SAT4p00001TNQIHEA5ID,Outbound,CO31a00000s1XvdAAEID,2020-08-24T18:25:04Z
SAT4p00001TPDHcEAPID,Outbound,CO34p00001gwDgeAAEID,2020-08-27T19:02:27Z
SAT4p00001TP1MtEALID,Outbound,CO31P00001B54HxQAJID,2020-08-27T14:35:08Z
SAT4p00001TNljSEATID,Outbound,CO31P00001Cd5ULQAZID,2020-08-25T16:19:23Z
SAT4p00001TNHv6EAHID,Outbound,CO34p00001gvtY6AAIID,2020-08-24T15:51:12Z
SAT4p00001TP49eEADID,Outbound,CO31a00000lkePCAAYID,2020-08-27T15:22:07Z
SAT4p00001TNFnMEAXID,Outbound,CO34p00001f6FMTAA2ID,2020-08-24T15:36:50Z
SAT4p00001ZSVw3EAHID,Outbound,CO34p00001i1z15AAAID,2020-11-25T16:23:17Z
SAT4p00001Z5p5LEARID,Outbound,CO31P00001CtWLTQA3ID,2020-11-23T21:33:58Z
SAT4p00001ZRhLPEA1ID,Outbound,CO31P000014CdnJQASID,2020-11-24T18:12:20Z
SAT4p00001Z5lgeEABID,Outbound,CO34p00001i3hdVAAQID,2020-11-23T20:02:45Z
SAT4p00001d8cvzEAAID,Outbound,CO34p00001jR8dLAASID,2021-02-24T17:58:08Z
SAT4p00001d6kjYEAQID,Outbound,CO31P000016QyaTQASID,2021-02-22T17:36:55Z
SAT4p00001d8hJDEAYID,Outbound,CO31a00000w4iq8AAAID,2021-02-24T19:23:31Z
SAT4p00001d6y1EEAQID,Outbound,CO31P000016qZ7XQAUID,2021-02-22T21:47:24Z
SAT4p00001d7kKdEAIID,Outbound,CO34p00001i2Q6KAAUID,2021-02-23T19:07:39Z
SAT4p00001d6fh0EAAID,Outbound,CO31P00001CepTqQAJID,2021-02-22T16:37:14Z
SAT4p00001d8TRXEA2ID,Outbound,CO31P00001AaDaeQAFID,2021-02-24T15:03:49Z
SAT4p00001d6orYEAQID,Outbound,CO31a00000deUEbAAMID,2021-02-22T18:53:41Z
SAT4p00001d7dLQEAYID,Outbound,CO31P000019unbaQAAID,2021-02-23T20:23:15Z
SAT4p00001d8NGOEA2ID,Outbound,CO31P000016dXw4QAEID,2021-02-24T13:29:00Z
SAT4p00001d7bwzEAAID,Outbound,CO34p00001jDeSAAA0ID,2021-02-23T16:33:42Z
SAT4p00001hD0XVEA0ID,Outbound,CO34p00001m17OnAAIID,2021-05-27T18:52:53Z
SAT4p00001hBE9vEAGID,Outbound,CO31a00000p6bANAAYID,2021-05-25T14:57:21Z
SAT4p00001hBElXEAWID,Outbound,CO34p00001jRZ5iAAGID,2021-05-25T15:18:49Z
SAT4p00001hBqSiEAKID,Outbound,CO31P00001DDgWxQALID,2021-05-26T08:28:07Z
SAT4p00001hC8IgEAKID,Outbound,CO31P000017aBeuQAEID,2021-05-26T15:50:40Z
SAT4p00001hBpNMEA0ID,Outbound,CO31P000014caRHQAYID,2021-05-26T09:06:07Z
SAT4p00001hCSCjEAOID,Outbound,CO31a00000vc1W6AAIID,2021-05-26T19:38:42Z
SAT4p00001hB6UiEAKID,Outbound,CO31P00001CuLvUQAVID,2021-05-25T09:59:38Z
SAT4p00001hAgLnEAKID,Outbound,CO31a00000tAvjLAASID,2021-05-24T16:10:28Z
SAT4p00001hBRrbEAGID,Outbound,CO31P00001B5dfNQARID,2021-05-25T19:58:57Z
SAT4p00001hDGzwEAGID,Outbound,CO34p00001kCBbGAAWID,2021-05-28T15:16:50Z
SAT4p00001hAbZWEA0ID,Outbound,CO34p00001kTP9PAAWID,2021-05-24T15:33:53Z
SAT4p00001hCnCqEAKID,Outbound,CO31P000016b3UBQAYID,2021-05-27T13:51:39Z
SAT4p00001hCBwnEAGID,Outbound,CO34p00001m0yHDAAYID,2021-05-26T16:04:13Z
SAT4p00001hBRD3EAOID,Outbound,CO34p00001fVQM9AAOID,2021-05-25T19:24:19Z
SAT4p00001hASDaEAOID,Outbound,CO31P00001CdB1EQAVID,2021-05-24T10:05:39Z
SAT4p00001hD0bsEACID,Outbound,CO31a00000lkePCAAYID,2021-05-27T19:00:08Z
SAT4p00001hCz0kEACID,Outbound,CO34p00001kEQoJAAWID,2021-05-27T18:17:35Z
SAT4p00001hBFzLEAWID,Outbound,CO31P000014q2kWQAQID,2021-05-25T15:46:37Z
SAT4p00001hDIgxEAGID,Outbound,CO31P000016R93nQACID,2021-05-28T15:59:17Z
SAT4p00001hChu8EACID,Outbound,CO34p00001kU9XyAAKID,2021-05-27T08:33:16Z
SAT4p00001hAtBaEAKID,Outbound,CO34p00001f5VFLAA2ID,2021-05-24T19:54:29Z
SAT4p00001hBHMLEA4ID,Outbound,CO34p00001kUQVsAAOID,2021-05-25T16:04:42Z
SAT4p00001hBDRIEA4ID,Outbound,CO31a00000sT4sPAASID,2021-05-25T14:46:28Z
SAT4p00001lCGPpEAOID,Outbound,CO34p00001gQJ3zAAGID,2021-08-23T20:20:48Z
SAT4p00001lCAiEEAWID,Outbound,CO34p00001mtUNfAAMID,2021-08-23T18:31:12Z
SAT4p00001lCmtgEACID,Outbound,CO34p00001kRw0YAASID,2021-08-24T13:11:40Z
SAT4p00001lYoumEACID,Outbound,CO31P000019xaIeQAIID,2021-08-25T17:17:34Z
SAT4p00001lYb4qEACID,Outbound,CO31a00000zpn9lAAAID,2021-08-25T08:57:00Z
SAT4p00001lYgHoEAKID,Outbound,CO34p00001mcse2AAAID,2021-08-25T14:23:17Z
SAT4p00001lBw2AEASID,Outbound,CO31a00000mj3NuAAIID,2021-08-23T14:34:42Z
SAT4p00001lClFiEAKID,Outbound,CO31P00001DQKanQAHID,2021-08-24T12:34:27Z
SAT4p00001lZLJbEAOID,Outbound,CO34p00001gzlyaAAAID,2021-08-26T17:21:42Z
SAT4p00001lYltEEASID,Outbound,CO34p00001jBxbcAACID,2021-08-25T16:00:16Z
SAT4p00001lC6ZeEAKID,Outbound,CO34p00001mw83LAAQID,2021-08-23T17:36:11Z
SAT4p00001lD5axEACID,Outbound,CO34p00001jRZmUAAWID,2021-08-24T17:50:51Z
SAT4p00001lCIixEAGID,Outbound,CO34p00001f5WV3AAMID,2021-08-23T20:55:22Z
SAT1P00002aKDYDUA4ID,Outbound,CO31a00000fxuyiAAAID,2019-03-07T18:00:13Z
SAT1P00002ZsEz1UAFID,Outbound,CO31P000013dtEQQAYID,2019-03-06T21:03:42Z
SAT1P00002Zs9G5UAJID,Outbound,CO31a00000miogVAAQID,2019-03-06T20:05:31Z
SAT1P00002lY76XUASID,Outbound,CO31a00000hJavkAACID,2019-06-04T14:38:27Z
SAT1P00002lYbIeUAKID,Outbound,CO31a00000XggzdAABID,2019-06-04T19:36:19Z
SAT1P00002lYxDVUA0ID,Outbound,CO31a00000hKExQAAWID,2019-06-05T13:04:22Z
SAT1P00002lb0RBUAYID,Outbound,CO31P000016RCiFQAWID,2019-06-06T20:55:05Z
SAT1P00002lXgBAUA0ID,Outbound,CO31P000014BPOlQAOID,2019-06-03T21:14:36Z
SAT1P00002l84PDUAYID,Outbound,CO31P000015d3XGQAYID,2019-06-03T15:59:38Z
SAT1P00002lYPpbUAGID,Outbound,CO31a00000hKkvIAASID,2019-06-04T17:13:50Z
SAT1P00002lZ4j7UACID,Outbound,CO31P0000135k0rQAAID,2019-06-05T14:19:35Z
SAT1P00002lZCsdUAGID,Outbound,CO31P000015y8cxQAAID,2019-06-05T15:21:51Z
SAT1P00002laMffUAEID,Outbound,CO31P000014D9U4QAKID,2019-06-06T16:00:53Z
SAT1P00002l7sa6UAAID,Outbound,CO31a00000gSLTdAAOID,2019-06-03T13:32:04Z
SAT1P00002vDce3UACID,Outbound,CO31P000017XRX9QAOID,2019-09-03T18:45:50Z
SAT1P00002vF17aUACID,Outbound,CO31P000018B5kBQASID,2019-09-04T15:15:56Z
SAT1P00002vGrwJUASID,Outbound,CO31P000016dniKQAQID,2019-09-05T14:35:43Z
SAT1P000037zUOeUAMID,Outbound,CO31P000015ws2nQAAID,2019-12-03T20:30:24Z
SAT1P000038h6X9UAIID,Outbound,CO31P000014rFJGQA2ID,2019-12-05T14:27:25Z
SAT1P000037zSTLUA2ID,Outbound,CO31P000016qZ7XQAUID,2019-12-03T20:15:06Z
SAT1P000037xxyXUAQID,Outbound,CO31a00000uxVdNAAUID,2019-12-02T17:25:28Z
SAT1P0000380E4tUAEID,Outbound,CO31P000015LsqRQASID,2019-12-04T16:05:36Z
SAT1P00003JTWfIUAXID,Outbound,CO31P000015LxbGQASID,2020-03-02T19:17:27Z
SAT1P00003K0GHaUANID,Outbound,CO31P000014cceZQAQID,2020-03-05T09:23:53Z
SAT1P00003JSzrgUADID,Outbound,CO31P00001B4G65QAFID,2020-03-02T13:29:36Z
SAT1P00003JTBbJUAXID,Outbound,CO31a00000dcrvdAAAID,2020-03-02T15:42:14Z
SAT1P00003K1rpgUABID,Outbound,CO31P00001D9pmwQABID,2020-03-06T19:23:34Z
SAT1P00003JT7LNUA1ID,Outbound,CO31P00001BnWJKQA3ID,2020-03-02T15:03:54Z
SAT1P00003JUEk4UAHID,Outbound,CO31P00001CMollQADID,2020-03-03T14:45:53Z
SAT1P00003JU1zTUATID,Outbound,CO31P00001CMOmDQAXID,2020-03-03T10:00:45Z
SAT1P00003JUxaRUATID,Outbound,CO31P00001B6pH5QAJID,2020-03-03T20:06:52Z
SAT4p00001S8Y0kEAFID,Outbound,CO31P000016cCFJQA2ID,2020-06-04T13:10:18Z
SAT4p00001RiGIlEANID,Outbound,CO31P0000189FEHQA2ID,2020-06-01T13:30:11Z
SAT4p00001S8wP6EAJID,Outbound,CO31P00001DTLJdQAPID,2020-06-05T14:37:05Z
SAT4p00001RiLLXEA3ID,Outbound,CO34p00001fmxUtAAIID,2020-06-01T17:23:20Z
SAT4p00001RiKBJEA3ID,Outbound,CO31a00000lm7ZpAAIID,2020-06-01T16:58:18Z
SAT4p00001S95Q5EAJID,Outbound,CO31P00001ErPyNQAVID,2020-06-05T20:59:05Z
SAT4p00001S8ioKEARID,Outbound,CO34p00001fn8unAAAID,2020-06-04T19:35:48Z
SAT4p00001VhHuhEAFID,Outbound,CO31a00000oYBJvAAOID,2020-09-02T15:53:18Z
SAT4p00001VhiyEEARID,Outbound,CO34p00001gr7BxAAIID,2020-09-02T21:40:33Z
SAT4p00001VhVzrEAFID,Outbound,CO31P00001Cdy8fQABID,2020-09-02T18:28:23Z
SAT4p00001Vf6IUEAZID,Outbound,CO31P000016O0fNQASID,2020-08-31T16:56:35Z
SAT4p00001VgjXcEAJID,Outbound,CO31P000015wyxWQAQID,2020-09-01T20:55:21Z
SAT4p00001ZeQ24EAFID,Outbound,CO31P00001CeVSrQANID,2020-12-02T16:14:26Z
